Player,Match,Result,Year,Net_Game_Frequency,Net_Game_Effectiveness,Net_Game_Impact,Serve_Volley_Frequency,Serve_Volley_Effectiveness,Serve_Volley_Impact,Forehand_Power,Backhand_Power,Groundstroke_Balance,Overall_Groundstroke_Power,Forehand_DTL_Control,Forehand_IO_Control,Backhand_DTL_Control,Directional_Versatility,Drop_Shot_Usage,Drop_Shot_Effectiveness,Drop_Shot_Impact,Rally_Aggression,Return_Aggression,Overall_Aggression,Court_Position_Strategy,Tactical_Versatility,Power_Finesse_Balance,Tactical_Adaptability,Tactical_Match_Impact,Offensive_Efficiency,Tactical_Intelligence,Overall_Tactical_Game
Ekaterina Alexandrova,2024 Seoul R16,L vsKudermetova,2024,0.029,0.75,0.022,0.0,0.0,0.0,0.255,0.133,0.122,0.194,0.364,0.0,0.091,0.227,0.007,0.0,0.0,1.0,0.735,0.894,0.141,0.6,1.0,0.628,0.565,0.352,0.594,0.453
Ekaterina Alexandrova,2024 US Open R32,L vsSabalenka,2024,0.076,0.455,0.035,0.0,0.0,0.0,0.225,0.169,0.056,0.197,0.25,0.0,0.286,0.268,0.0,0.0,0.0,0.145,0.075,0.117,0.351,0.4,0.811,0.514,0.462,0.124,0.478,0.221
Ekaterina Alexandrova,2024 US Open R64,W vsJovic,2024,0.046,0.9,0.041,0.0,0.0,0.0,0.181,0.104,0.077,0.143,0.407,0.0,0.167,0.287,0.0,0.0,0.0,0.73,0.855,0.78,0.293,0.6,0.996,0.657,0.723,0.303,0.615,0.43
Ekaterina Alexandrova,2024 Monterrey QF,W vsYuan,2024,0.018,0.667,0.012,0.0,0.0,0.0,0.286,0.25,0.036,0.268,0.476,0.0,0.474,0.475,0.0,0.0,0.0,0.455,0.55,0.493,0.065,0.6,0.917,0.588,0.647,0.259,0.629,0.371
Ekaterina Alexandrova,2024 Strasbourg R16,L vsLinette,2024,0.096,0.739,0.071,0.0,0.0,0.0,0.266,0.149,0.117,0.208,0.209,0.0,0.233,0.221,0.0,0.0,0.0,0.69,0.575,0.644,0.415,0.6,0.999,0.683,0.614,0.297,0.606,0.411
Ekaterina Alexandrova,2024 Miami SF,L vsCollins,2024,0.061,0.667,0.041,0.0,0.0,0.0,0.258,0.114,0.144,0.186,0.3,0.5,0.2,0.5,0.01,1.0,0.01,0.0,0.0,0.0,0.302,0.6,0.343,0.463,0.417,0.087,0.489,0.216
Ekaterina Alexandrova,2024 Miami QF,W vsPegula,2024,0.092,0.813,0.075,0.0,0.0,0.0,0.161,0.122,0.039,0.142,0.179,0.0,0.265,0.222,0.013,0.5,0.007,0.47,0.395,0.44,0.542,0.8,0.985,0.804,0.884,0.211,0.693,0.398
Ekaterina Alexandrova,2024 Miami R16,W vsSwiatek,2024,0.035,0.75,0.026,0.0,0.0,0.0,0.318,0.324,0.006,0.321,0.588,0.0,0.438,0.513,0.008,1.0,0.008,0.665,0.715,0.685,0.105,0.8,0.956,0.708,0.779,0.342,0.736,0.475
Ekaterina Alexandrova,2024 Doha R16,L vsSwiatek,2024,0.073,0.667,0.049,0.0,0.0,0.0,0.145,0.064,0.081,0.104,0.242,0.0,0.167,0.204,0.016,0.333,0.005,0.155,0.08,0.125,0.563,0.6,0.779,0.646,0.582,0.094,0.549,0.254
Ekaterina Alexandrova,2024 Linz F,L vsOstapenko,2024,0.009,0.0,0.0,0.0,0.0,0.0,0.212,0.111,0.101,0.162,0.5,0.0,0.0,0.25,0.011,0.0,0.0,0.225,0.235,0.229,0.052,0.2,0.905,0.382,0.344,0.133,0.399,0.194
Ekaterina Alexandrova,2024 Linz SF,W vsVekic,2024,0.035,1.0,0.035,0.0,0.0,0.0,0.222,0.11,0.112,0.166,0.271,0.0,0.205,0.238,0.012,0.5,0.006,0.71,0.61,0.67,0.196,0.8,0.997,0.738,0.812,0.278,0.684,0.442
Ekaterina Alexandrova,2024 Adelaide SF,L vsOstapenko,2024,0.027,0.25,0.007,0.0,0.0,0.0,0.114,0.068,0.046,0.091,0.1,0.0,0.25,0.175,0.014,0.0,0.0,0.0,0.0,0.0,0.261,0.4,0.456,0.389,0.35,0.038,0.352,0.141
Ekaterina Alexandrova,2024 Adelaide QF,W vsRybakina,2024,0.03,0.75,0.022,0.0,0.0,0.0,0.177,0.19,0.013,0.184,0.1,0.0,0.25,0.175,0.0,0.0,0.0,0.18,0.275,0.218,0.154,0.4,0.974,0.523,0.575,0.146,0.489,0.243
Ekaterina Alexandrova,2023 Cleveland F,L vsSorribes Tormo,2023,0.084,0.625,0.053,0.0,0.0,0.0,0.219,0.074,0.145,0.146,0.346,0.333,0.292,0.486,0.023,0.444,0.01,0.765,0.69,0.735,0.491,0.8,0.941,0.78,0.702,0.295,0.745,0.475
Ekaterina Alexandrova,2023 Wimbledon R16,L vsSabalenka,2023,0.04,0.5,0.02,0.0,0.0,0.0,0.186,0.135,0.051,0.161,0.417,0.0,0.5,0.458,0.017,0.0,0.0,0.0,0.0,0.0,0.23,0.4,0.33,0.345,0.311,0.07,0.387,0.162
Ekaterina Alexandrova,2023 Wimbledon R64,W vsBrengle,2023,0.08,0.667,0.053,0.0,0.0,0.0,0.129,0.093,0.036,0.111,0.173,0.5,0.224,0.448,0.011,0.167,0.002,0.235,0.305,0.263,0.579,0.6,0.671,0.617,0.679,0.139,0.581,0.297
Ekaterina Alexandrova,2023 s Hertogenbosch F,W vsKudermetova,2023,0.03,1.0,0.03,0.0,0.0,0.0,0.159,0.167,0.008,0.163,0.176,0.0,0.458,0.317,0.013,0.25,0.003,0.045,0.29,0.143,0.172,0.6,0.729,0.553,0.608,0.117,0.543,0.258
Ekaterina Alexandrova,2023 Roland Garros R32,L vsHaddad Maia,2023,0.055,0.917,0.05,0.0,0.0,0.0,0.16,0.049,0.111,0.105,0.298,0.25,0.08,0.314,0.0,0.0,0.0,0.295,0.27,0.285,0.447,0.4,0.834,0.54,0.486,0.142,0.5,0.261
Ekaterina Alexandrova,2023 Roland Garros R64,W vsFriedsam,2023,0.067,0.833,0.056,0.0,0.0,0.0,0.309,0.122,0.187,0.216,0.5,0.0,0.125,0.312,0.0,0.0,0.0,0.645,0.575,0.617,0.289,0.6,0.989,0.654,0.72,0.288,0.619,0.405
Ekaterina Alexandrova,2023 Roland Garros R128,W vsTomova,2023,0.06,0.667,0.04,0.0,0.0,0.0,0.269,0.15,0.119,0.209,0.346,0.333,0.407,0.543,0.0,0.0,0.0,0.87,0.545,0.74,0.267,0.6,0.938,0.635,0.698,0.318,0.662,0.44
Ekaterina Alexandrova,2023 Madrid R16,L vsSwiatek,2023,0.027,0.6,0.016,0.0,0.0,0.0,0.144,0.116,0.028,0.13,0.16,0.0,0.267,0.214,0.012,0.667,0.008,0.235,0.26,0.245,0.191,0.6,0.925,0.615,0.554,0.13,0.572,0.282
Ekaterina Alexandrova,2023 Miami R16,W vsAndreescu,2023,0.034,0.667,0.023,0.0,0.0,0.0,0.2,0.225,0.025,0.213,0.235,0.0,0.4,0.318,0.018,0.0,0.0,0.69,0.83,0.746,0.152,0.6,0.994,0.629,0.691,0.316,0.615,0.425
Ekaterina Alexandrova,2023 Australian Open R32,L vsLinette,2023,0.044,1.0,0.044,0.0,0.0,0.0,0.157,0.11,0.047,0.134,0.405,0.0,0.16,0.283,0.004,0.0,0.0,0.135,0.14,0.137,0.297,0.4,0.728,0.478,0.43,0.108,0.456,0.216
Ekaterina Alexandrova,2022 Ostrava SF,L vsSwiatek,2022,0.045,0.778,0.035,0.0,0.0,0.0,0.179,0.09,0.089,0.134,0.191,0.0,0.176,0.184,0.006,0.0,0.0,0.125,0.19,0.151,0.302,0.4,0.901,0.531,0.477,0.11,0.479,0.222
Ekaterina Alexandrova,2022 Seoul F,W vsOstapenko,2022,0.032,1.0,0.032,0.0,0.0,0.0,0.245,0.097,0.148,0.171,0.389,0.0,0.0,0.194,0.008,1.0,0.008,0.365,0.485,0.413,0.175,0.8,0.992,0.733,0.806,0.202,0.67,0.376
Ekaterina Alexandrova,2022 US Open R128,W vsStearns,2022,0.02,1.0,0.02,0.0,0.0,0.0,0.142,0.08,0.062,0.111,0.182,0.0,0.222,0.202,0.003,0.0,0.0,0.0,0.0,0.0,0.164,0.4,0.48,0.377,0.415,0.05,0.361,0.149
Ekaterina Alexandrova,2022 s Hertogenbosch F,W vsSabalenka,2022,0.051,0.667,0.034,0.0,0.0,0.0,0.119,0.132,0.013,0.126,0.25,0.0,0.235,0.242,0.015,0.5,0.008,0.49,0.48,0.486,0.36,0.8,0.982,0.767,0.843,0.206,0.689,0.394
Ekaterina Alexandrova,2022 Madrid SF,L vsJabeur,2022,0.061,0.667,0.041,0.0,0.0,0.0,0.122,0.116,0.006,0.119,0.286,1.0,0.25,0.768,0.008,0.0,0.0,0.125,0.315,0.201,0.441,0.4,0.39,0.405,0.364,0.12,0.491,0.237
Ekaterina Alexandrova,2022 Indian Wells R64,L vsHalep,2022,0.03,0.6,0.018,0.0,0.0,0.0,0.155,0.075,0.08,0.115,0.241,0.0,0.2,0.221,0.0,0.0,0.0,0.33,0.51,0.402,0.235,0.6,0.978,0.64,0.576,0.172,0.591,0.323
Ekaterina Alexandrova,2022 Indian Wells R128,W vsKalieva,2022,0.025,0.8,0.02,0.0,0.0,0.0,0.12,0.068,0.052,0.094,0.17,1.0,0.167,0.668,0.0,0.0,0.0,0.325,0.595,0.433,0.236,0.6,0.651,0.542,0.597,0.174,0.613,0.334
Ekaterina Alexandrova,2022 Sydney R16,L vsMuguruza,2022,0.042,0.4,0.017,0.0,0.0,0.0,0.167,0.092,0.075,0.13,0.2,0.0,0.207,0.204,0.005,1.0,0.005,0.0,0.0,0.0,0.292,0.6,0.532,0.518,0.466,0.057,0.467,0.197
Ekaterina Alexandrova,2021 Moscow F,L vsKontaveit,2021,0.031,0.714,0.022,0.0,0.0,0.0,0.203,0.192,0.011,0.198,0.308,1.0,0.351,0.83,0.0,0.0,0.0,0.1,0.1,0.1,0.148,0.4,0.34,0.332,0.299,0.116,0.478,0.214
Ekaterina Alexandrova,2021 Moscow QF,W vsSabalenka,2021,0.047,0.8,0.038,0.0,0.0,0.0,0.26,0.31,0.05,0.285,0.417,0.0,0.429,0.423,0.008,0.0,0.0,0.505,0.57,0.531,0.158,0.6,0.955,0.618,0.68,0.285,0.631,0.39
Ekaterina Alexandrova,2021 Stuttgart QF,L vsHalep,2021,0.068,0.375,0.026,0.0,0.0,0.0,0.197,0.067,0.13,0.132,0.235,0.0,0.222,0.228,0.0,0.0,0.0,0.11,0.11,0.11,0.445,0.4,0.768,0.519,0.467,0.093,0.461,0.205
Ekaterina Alexandrova,2021 Gippsland Trophy QF,W vsHalep,2021,0.01,1.0,0.01,0.0,0.0,0.0,0.24,0.121,0.119,0.18,0.45,0.0,0.316,0.383,0.013,0.5,0.007,0.74,0.72,0.732,0.052,0.8,0.979,0.704,0.775,0.295,0.708,0.457
Ekaterina Alexandrova,2021 Abu Dhabi R16,L vsSvitolina,2021,0.043,0.9,0.039,0.0,0.0,0.0,0.154,0.083,0.071,0.118,0.192,0.0,0.119,0.156,0.023,0.5,0.012,0.325,0.195,0.273,0.323,0.6,0.976,0.657,0.592,0.141,0.578,0.296
Ekaterina Alexandrova,2020 Linz QF,W vsPodoroska,2020,0.067,1.0,0.067,0.0,0.0,0.0,0.265,0.303,0.038,0.284,0.467,0.0,0.385,0.426,0.0,0.0,0.0,0.94,0.92,0.932,0.224,0.6,0.992,0.643,0.707,0.413,0.646,0.499
Ekaterina Alexandrova,2020 Rome R64,L vsRybakina,2020,0.01,1.0,0.01,0.0,0.0,0.0,0.278,0.19,0.088,0.234,0.571,0.0,0.0,0.286,0.0,0.0,0.0,0.355,0.46,0.397,0.041,0.6,0.972,0.6,0.54,0.216,0.596,0.335
Ekaterina Alexandrova,2020 St. Petersburg SF,L vsBertens,2020,0.038,0.667,0.025,0.0,0.0,0.0,0.114,0.078,0.036,0.096,0.182,0.0,0.222,0.202,0.008,0.0,0.0,0.09,0.3,0.174,0.344,0.4,0.855,0.525,0.473,0.098,0.473,0.219
Ekaterina Alexandrova,2020 St. Petersburg R32,W vsKasatkina,2020,0.051,0.667,0.034,0.0,0.0,0.0,0.178,0.042,0.136,0.11,0.238,0.0,0.04,0.139,0.006,0.0,0.0,0.63,0.675,0.648,0.401,0.6,1.0,0.68,0.748,0.249,0.585,0.385
Ekaterina Alexandrova,2020 Australian Open R128,W vsTeichmann,2020,0.091,0.737,0.067,0.0,0.0,0.0,0.172,0.1,0.072,0.136,0.158,0.273,0.125,0.278,0.0,0.0,0.0,0.395,0.435,0.411,0.553,0.6,0.956,0.698,0.767,0.198,0.615,0.348
Ekaterina Alexandrova,2020 Shenzhen F,W vsRybakina,2020,0.058,0.714,0.041,0.0,0.0,0.0,0.218,0.188,0.03,0.203,0.214,0.0,0.0,0.107,0.0,0.0,0.0,0.465,0.48,0.471,0.266,0.6,1.0,0.653,0.718,0.235,0.57,0.352
Ekaterina Alexandrova,2019 Moscow QF,L vsMuchova,2019,0.073,0.333,0.024,0.0,0.0,0.0,0.136,0.078,0.058,0.107,0.158,0.0,0.077,0.118,0.0,0.0,0.0,0.125,0.36,0.219,0.554,0.4,0.988,0.607,0.546,0.116,0.499,0.237
Ekaterina Alexandrova,2019 Moscow R16,W vsKalinskaya,2019,0.061,1.0,0.061,0.0,0.0,0.0,0.163,0.163,0.0,0.163,0.19,1.0,0.308,0.749,0.0,0.0,0.0,0.095,0.46,0.241,0.339,0.4,0.487,0.414,0.455,0.156,0.508,0.262
Ekaterina Alexandrova,2019 Moscow R32,W vsCepelova,2019,0.031,0.333,0.01,0.0,0.0,0.0,0.161,0.106,0.055,0.134,0.222,1.0,0.111,0.666,0.007,1.0,0.007,0.735,0.805,0.763,0.213,0.8,0.865,0.702,0.772,0.285,0.755,0.471
Ekaterina Alexandrova,2019 Linz SF,L vsOstapenko,2019,0.032,1.0,0.032,0.0,0.0,0.0,0.134,0.135,0.001,0.134,0.19,0.0,0.261,0.226,0.0,0.0,0.0,0.285,0.225,0.261,0.218,0.4,0.933,0.523,0.471,0.142,0.494,0.252
Ekaterina Alexandrova,2019 Beijing R16,L vsKasatkina,2019,0.03,0.25,0.008,0.0,0.0,0.0,0.106,0.099,0.007,0.103,0.125,0.0,0.161,0.143,0.006,1.0,0.006,0.305,0.35,0.323,0.261,0.8,0.991,0.749,0.674,0.14,0.661,0.337
Ekaterina Alexandrova,2019 Beijing R32,W vsHalep,2019,0.036,0.75,0.027,0.0,0.0,0.0,0.284,0.124,0.16,0.204,0.5,1.0,0.235,0.867,0.0,0.0,0.0,0.69,0.635,0.668,0.167,0.6,0.759,0.561,0.617,0.29,0.689,0.425
Ekaterina Alexandrova,2019 Beijing R64,W vsPera,2019,0.027,0.6,0.016,0.0,0.0,0.0,0.186,0.069,0.117,0.128,0.174,0.0,0.2,0.187,0.0,0.0,0.0,0.0,0.36,0.144,0.194,0.4,0.881,0.503,0.553,0.099,0.469,0.212
Ekaterina Alexandrova,2019 Seoul SF,L vsLinette,2019,0.032,0.667,0.021,0.0,0.0,0.0,0.15,0.147,0.003,0.148,0.244,0.0,0.314,0.279,0.0,0.0,0.0,0.11,0.225,0.156,0.199,0.4,0.783,0.475,0.427,0.113,0.465,0.218
Ekaterina Alexandrova,2019 Cincinnati R32,L vsHalep,2019,0.026,0.8,0.021,0.0,0.0,0.0,0.171,0.063,0.108,0.117,0.219,0.0,0.227,0.223,0.006,0.5,0.003,0.43,0.575,0.488,0.202,0.8,0.988,0.737,0.663,0.199,0.678,0.387
Ekaterina Alexandrova,2019 Eastbourne QF,L vsPliskova,2019,0.023,0.5,0.012,0.0,0.0,0.0,0.111,0.182,0.071,0.146,0.056,0.0,0.375,0.216,0.028,0.333,0.009,0.225,0.135,0.189,0.146,0.6,0.891,0.597,0.537,0.119,0.561,0.267
Ekaterina Alexandrova,2019 Birmingham R32,L vsMartic,2019,0.076,0.7,0.053,0.0,0.0,0.0,0.152,0.083,0.069,0.118,0.182,0.0,0.133,0.158,0.014,0.0,0.0,0.075,0.155,0.107,0.534,0.4,0.872,0.568,0.512,0.095,0.476,0.214
Ekaterina Alexandrova,2019 Indian Wells R64,W vsWozniacki,2019,0.043,0.556,0.024,0.0,0.0,0.0,0.143,0.07,0.073,0.107,0.209,0.0,0.211,0.21,0.008,0.5,0.004,0.17,0.175,0.172,0.353,0.6,0.846,0.625,0.687,0.101,0.558,0.26
Ekaterina Alexandrova,2019 Budapest SF,L vsVan Uytvanck,2019,0.049,0.6,0.029,0.0,0.0,0.0,0.139,0.157,0.018,0.148,0.256,0.0,0.196,0.226,0.0,0.0,0.0,0.315,0.255,0.291,0.301,0.4,0.953,0.546,0.491,0.155,0.504,0.262
Ekaterina Alexandrova,2019 Budapest R16,W vsRus,2019,0.035,0.5,0.018,0.0,0.0,0.0,0.136,0.101,0.035,0.118,0.25,0.0,0.154,0.202,0.011,0.0,0.0,0.035,0.065,0.047,0.266,0.4,0.653,0.449,0.494,0.067,0.413,0.174
Ekaterina Alexandrova,2019 St. Petersburg QF,L vsSabalenka,2019,0.037,0.6,0.022,0.0,0.0,0.0,0.18,0.135,0.045,0.158,0.25,0.0,0.211,0.23,0.0,0.0,0.0,0.2,0.46,0.304,0.217,0.6,0.958,0.631,0.568,0.161,0.587,0.305
Ekaterina Alexandrova,2019 St. Petersburg R16,W vsMartincova,2019,0.048,0.833,0.04,0.0,0.0,0.0,0.163,0.07,0.093,0.116,0.333,0.0,0.048,0.19,0.0,0.0,0.0,0.25,0.355,0.292,0.362,0.4,0.967,0.562,0.619,0.146,0.502,0.261
Ekaterina Alexandrova,2019 St. Petersburg R32,W vsBoulter,2019,0.038,0.857,0.033,0.0,0.0,0.0,0.118,0.105,0.013,0.112,0.167,0.0,0.174,0.17,0.007,0.5,0.003,0.07,0.315,0.168,0.303,0.6,0.909,0.633,0.696,0.105,0.563,0.264
Ekaterina Alexandrova,2019 Shenzhen R16,L vsSabalenka,2019,0.009,1.0,0.009,0.0,0.0,0.0,0.2,0.075,0.125,0.138,0.3,0.0,0.182,0.241,0.0,0.0,0.0,0.475,0.475,0.475,0.061,0.6,0.985,0.608,0.547,0.2,0.589,0.34
Ekaterina Alexandrova,2018 Limoges F,W vsRodina,2018,0.079,0.857,0.068,0.0,0.0,0.0,0.259,0.154,0.105,0.207,0.19,0.0,0.25,0.22,0.0,0.0,0.0,0.9,0.975,0.93,0.35,0.6,1.0,0.67,0.737,0.382,0.602,0.478
Ekaterina Alexandrova,2018 Linz F,L vsGiorgi,2018,0.021,1.0,0.021,0.0,0.0,0.0,0.096,0.109,0.013,0.103,0.133,0.0,0.133,0.133,0.015,0.5,0.008,0.405,0.36,0.387,0.185,0.8,0.997,0.736,0.662,0.163,0.657,0.355
Ekaterina Alexandrova,2018 US Open R128,L vsHsieh,2018,0.068,0.75,0.051,0.0,0.0,0.0,0.112,0.132,0.02,0.122,0.125,0.0,0.167,0.146,0.0,0.0,0.0,0.565,0.625,0.589,0.474,0.6,1.0,0.695,0.625,0.241,0.59,0.378
Ekaterina Alexandrova,2018 Shenzhen R32,W vsVoegele,2018,0.124,0.692,0.086,0.019,1.0,0.019,0.26,0.245,0.015,0.252,0.263,0.0,0.6,0.432,0.007,0.0,0.0,1.0,0.915,0.966,0.497,0.8,0.992,0.797,0.877,0.417,0.746,0.553
Ekaterina Alexandrova,2017 Toronto R32,L vsWozniacki,2017,0.031,1.0,0.031,0.0,0.0,0.0,0.159,0.071,0.088,0.115,0.273,0.0,0.111,0.192,0.021,0.0,0.0,0.465,0.325,0.409,0.243,0.6,0.989,0.645,0.71,0.178,0.587,0.328
Ekaterina Alexandrova,2017 Shenzhen $60K F,W vsSabalenka,2017,0.009,1.0,0.009,0.0,0.0,0.0,0.25,0.143,0.107,0.196,0.333,0.0,0.2,0.266,0.01,1.0,0.01,0.32,0.555,0.414,0.044,0.8,0.972,0.7,0.77,0.206,0.676,0.375
Ekaterina Alexandrova,2016 Olomouc $50K SF,W vsPantuckova,2016,0.067,0.8,0.054,0.0,0.0,0.0,0.21,0.147,0.063,0.178,0.143,1.0,0.25,0.696,0.009,0.5,0.005,0.76,0.895,0.814,0.341,0.8,0.884,0.734,0.807,0.332,0.774,0.506
Ekaterina Alexandrova,2016 Katowice R16,L vsGiorgi,2016,0.024,0.8,0.019,0.01,1.0,0.01,0.145,0.068,0.077,0.106,0.217,0.0,0.105,0.161,0.0,0.0,0.0,0.29,0.415,0.34,0.284,0.8,0.989,0.754,0.678,0.15,0.666,0.347
Clara Tauson,2025 Montreal QF,W vsKeys,2025,0.048,0.4,0.019,0.0,0.0,0.0,0.143,0.0,0.143,0.072,0.091,0.0,0.0,0.046,0.058,0.167,0.01,0.07,0.35,0.182,0.529,0.4,0.999,0.606,0.666,0.089,0.483,0.218
Clara Tauson,2025 Montreal R16,W vsSwiatek,2025,0.043,0.833,0.036,0.0,0.0,0.0,0.151,0.263,0.112,0.207,0.3,1.0,0.571,0.936,0.018,0.0,0.0,0.145,0.27,0.195,0.196,0.4,0.401,0.36,0.395,0.152,0.524,0.253
Clara Tauson,2025 Washington QF,L vsKalinskaya,2025,0.089,0.417,0.037,0.0,0.0,0.0,0.167,0.067,0.1,0.117,0.4,0.0,0.143,0.272,0.008,0.0,0.0,0.0,0.115,0.046,0.605,0.4,0.522,0.478,0.43,0.072,0.412,0.179
Clara Tauson,2025 Wimbledon R16,L vsSwiatek,2025,0.048,0.5,0.024,0.0,0.0,0.0,0.147,0.121,0.026,0.134,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.4,0.564,0.433,0.39,0.061,0.391,0.161
Clara Tauson,2025 Wimbledon R64,W vsKalinskaya,2025,0.021,1.0,0.021,0.0,0.0,0.0,0.22,0.222,0.002,0.221,0.4,0.0,0.167,0.284,0.037,0.0,0.0,0.0,0.145,0.058,0.091,0.4,0.74,0.44,0.484,0.112,0.449,0.199
Clara Tauson,2025 Bad Homburg R16,L vsAndreeva,2025,0.164,0.64,0.105,0.074,0.5,0.037,0.111,0.156,0.045,0.134,0.154,0.5,0.217,0.436,0.011,0.0,0.0,0.5,0.45,0.48,0.93,0.8,0.88,0.85,0.765,0.229,0.737,0.426
Clara Tauson,2025 Rome R16,L vsAndreeva,2025,0.122,0.583,0.071,0.0,0.0,0.0,0.143,0.064,0.079,0.104,0.385,0.0,0.12,0.252,0.015,0.4,0.006,0.0,0.0,0.0,0.791,0.6,0.367,0.568,0.512,0.063,0.459,0.208
Clara Tauson,2025 Madrid R64,L vsBencic,2025,0.035,0.4,0.014,0.0,0.0,0.0,0.344,0.026,0.318,0.185,0.423,0.0,0.0,0.212,0.038,0.429,0.016,0.54,0.51,0.528,0.178,0.8,0.995,0.734,0.661,0.237,0.675,0.402
Clara Tauson,2025 Indian Wells R32,L vsAndreeva,2025,0.128,0.545,0.07,0.0,0.0,0.0,0.097,0.071,0.026,0.084,0.308,0.0,0.063,0.186,0.021,0.0,0.0,0.54,0.415,0.49,0.877,0.6,0.994,0.774,0.696,0.202,0.619,0.363
Clara Tauson,2025 Dubai F,L vsAndreeva,2025,0.124,0.588,0.073,0.015,0.0,0.0,0.154,0.101,0.053,0.128,0.211,1.0,0.25,0.73,0.018,0.5,0.009,0.065,0.06,0.063,0.766,0.6,0.249,0.528,0.475,0.092,0.544,0.248
Clara Tauson,2025 Dubai SF,W vsMuchova,2025,0.116,0.72,0.084,0.0,0.0,0.0,0.229,0.132,0.097,0.18,0.32,0.0,0.3,0.31,0.03,0.125,0.004,0.4,0.39,0.396,0.543,0.8,0.945,0.792,0.871,0.216,0.704,0.397
Clara Tauson,2025 Dubai QF,W vsNoskova,2025,0.051,0.5,0.026,0.0,0.0,0.0,0.22,0.111,0.109,0.166,0.143,1.0,0.222,0.682,0.034,0.5,0.017,0.215,0.17,0.197,0.283,0.6,0.471,0.498,0.548,0.133,0.569,0.277
Clara Tauson,2025 Dubai R16,W vsSabalenka,2025,0.068,0.75,0.051,0.0,0.0,0.0,0.277,0.179,0.098,0.228,0.364,1.0,0.3,0.832,0.013,0.5,0.007,0.405,0.34,0.379,0.278,0.8,0.614,0.64,0.704,0.22,0.731,0.396
Clara Tauson,2025 Linz QF,W vsBlinkova,2025,0.076,0.727,0.055,0.0,0.0,0.0,0.207,0.156,0.051,0.182,0.421,0.0,0.625,0.523,0.041,0.7,0.029,0.18,0.195,0.186,0.377,0.6,0.575,0.548,0.603,0.145,0.563,0.283
Clara Tauson,2025 Linz R16,W vsCirstea,2025,0.101,0.833,0.084,0.0,0.0,0.0,0.271,0.121,0.15,0.196,0.385,0.5,0.5,0.692,0.037,0.5,0.019,0.1,0.18,0.132,0.454,0.6,0.426,0.519,0.571,0.143,0.568,0.282
Clara Tauson,2025 Linz R32,W vsKalinina,2025,0.063,0.714,0.045,0.0,0.0,0.0,0.231,0.061,0.17,0.146,0.364,1.0,0.167,0.766,0.043,0.714,0.031,0.01,0.28,0.118,0.383,0.6,0.316,0.472,0.519,0.107,0.553,0.257
Clara Tauson,2025 Australian Open R32,L vsSabalenka,2025,0.099,0.5,0.05,0.0,0.0,0.0,0.14,0.179,0.039,0.16,0.185,0.0,0.25,0.218,0.013,0.333,0.004,0.11,0.3,0.186,0.526,0.6,0.903,0.676,0.609,0.134,0.584,0.284
Clara Tauson,2025 Auckland F,W vsOsaka,2025,0.065,0.5,0.032,0.0,0.0,0.0,0.143,0.2,0.057,0.172,0.2,0.0,0.5,0.35,0.03,0.5,0.015,0.0,0.06,0.024,0.344,0.6,0.479,0.512,0.564,0.086,0.491,0.219
Clara Tauson,2025 Auckland SF,W vsMontgomery,2025,0.024,1.0,0.024,0.0,0.0,0.0,0.203,0.103,0.1,0.153,0.278,0.091,0.0,0.184,0.023,0.25,0.006,0.0,0.095,0.038,0.146,0.6,0.742,0.552,0.607,0.08,0.512,0.223
Clara Tauson,2025 Auckland QF,W vsKeys,2025,0.072,0.917,0.066,0.0,0.0,0.0,0.128,0.059,0.069,0.094,0.15,0.0,0.0,0.075,0.034,0.571,0.019,0.0,0.005,0.002,0.602,0.4,0.723,0.537,0.591,0.058,0.418,0.175
Clara Tauson,2024 Paris Olympics R64,L vsAndreescu,2024,0.097,0.3,0.029,0.0,0.0,0.0,0.2,0.071,0.129,0.136,0.2,0.5,0.0,0.35,0.022,0.0,0.0,0.0,0.045,0.018,0.583,0.4,0.402,0.437,0.394,0.068,0.397,0.168
Clara Tauson,2024 Roland Garros R16,L vsJabeur,2024,0.149,0.478,0.071,0.028,0.5,0.014,0.261,0.154,0.107,0.208,0.214,0.0,0.25,0.232,0.015,0.333,0.005,0.355,0.33,0.345,0.672,1.0,0.977,0.928,0.835,0.208,0.785,0.425
Clara Tauson,2024 Roland Garros R32,W vsKenin,2024,0.063,0.6,0.038,0.0,0.0,0.0,0.321,0.143,0.178,0.232,0.5,0.333,1.0,0.916,0.054,0.5,0.027,0.305,0.505,0.385,0.255,0.8,0.57,0.622,0.684,0.22,0.739,0.396
Clara Tauson,2024 Rome R64,L vsKalinskaya,2024,0.083,0.7,0.058,0.0,0.0,0.0,0.136,0.083,0.053,0.11,0.222,0.0,0.273,0.248,0.046,0.375,0.017,0.0,0.005,0.002,0.601,0.6,0.385,0.536,0.482,0.062,0.453,0.204
Clara Tauson,2024 Miami R64,L vsRybakina,2024,0.066,0.786,0.052,0.0,0.0,0.0,0.148,0.157,0.009,0.153,0.167,1.0,0.235,0.701,0.024,0.167,0.004,0.25,0.325,0.28,0.385,0.6,0.541,0.539,0.485,0.161,0.598,0.31
