Player,Match,Result,Year,Return_In_Play_Rate,Return_Win_Efficiency,Return_Aggression,Return_Forehand_Ratio,Return_Depth_Index,Return_Defense_Rate,First_Serve_Return_Quality,Second_Serve_Return_Quality,Serve_Return_Adaptability,Return_Consistency,Return_Tactical_Balance,Return_Positioning_Intelligence,Service_Type_Adaptability,Defensive_Versatility,Return_Match_Impact,Overall_Return_Game
Elina Svitolina,2017 Istanbul F,W vsMertens,2017,0.893,0.58,0.054,0.333,2.53,0.028,0.575,0.66,0.613,1.0,0.89,1.596,0.844,0.02,0.674,0.634
Elina Svitolina,2017 Fed Cup RR,L vsGoerges,2017,0.704,0.493,0.102,0.4,2.35,0.267,0.459,0.6,0.524,0.835,0.352,1.335,0.755,0.17,0.471,0.456
Elina Svitolina,2017 Fed Cup RR,W vsKerber,2017,0.829,0.603,0.066,0.2,2.39,0.059,0.545,0.705,0.618,0.497,0.743,1.457,0.727,0.047,0.68,0.599
Elina Svitolina,2017 Dubai F,W vsWozniacki,2017,0.824,0.525,0.014,1.0,2.51,0.024,0.562,0.561,0.559,0.497,0.39,1.526,0.998,0.019,0.615,0.49
Elina Svitolina,2017 Dubai R16,W vsMcHale,2017,0.813,0.538,0.031,1.0,2.35,0.106,0.561,0.574,0.564,0.819,0.261,1.42,0.973,0.092,0.621,0.468
Elina Svitolina,2017 Brisbane SF,L vsPliskova,2017,0.538,0.393,0.077,0.5,2.39,0.125,0.226,0.564,0.385,0.468,0.516,1.225,0.508,0.106,0.347,0.397
Elina Svitolina,2016 Zhuhai SF,W vsKonta,2016,0.757,0.528,0.071,0.0,2.74,0.037,0.496,0.639,0.562,0.595,0.907,1.605,0.751,0.028,0.618,0.589
Elina Svitolina,2016 Zhuhai RR,W vsVesnina,2016,0.852,0.5,0.033,0.5,2.48,0.13,0.531,0.602,0.562,0.98,0.231,1.531,0.867,0.1,0.618,0.462
Elina Svitolina,2016 Beijing R16,W vsKerber,2016,0.806,0.519,0.09,0.833,2.57,0.017,0.518,0.635,0.571,0.887,0.997,1.547,0.791,0.015,0.628,0.621
Elina Svitolina,2016 US Open R32,L vsKvitova,2016,0.75,0.455,0.114,0.6,2.37,0.0,0.488,0.59,0.534,0.98,1.0,1.382,0.815,0.0,0.481,0.592
Elina Svitolina,2016 New Haven F,L vsRadwanska,2016,0.831,0.389,0.031,1.0,2.34,0.132,0.484,0.6,0.537,0.923,0.215,1.428,0.794,0.106,0.483,0.426
Elina Svitolina,2016 Montreal R32,W vsAbanda,2016,0.796,0.61,0.029,0.667,2.66,0.107,0.522,0.65,0.58,0.607,0.243,1.592,0.774,0.1,0.638,0.479
Elina Svitolina,2016 Rome R64,L vsPuig,2016,0.731,0.515,0.043,0.5,2.88,0.034,0.446,0.597,0.515,0.98,0.752,1.662,0.739,0.03,0.463,0.535
Elina Svitolina,2016 Indian Wells R64,W vsBeck,2016,0.882,0.467,0.0,0.5,2.55,0.029,0.556,0.582,0.566,0.741,0.0,1.6,0.948,0.024,0.622,0.411
Elina Svitolina,2016 Australian Open R64,L vsOsaka,2016,0.866,0.479,0.024,1.0,2.44,0.021,0.492,0.608,0.545,0.869,0.649,1.518,0.793,0.02,0.49,0.539
Elina Svitolina,2015 Zhuhai SF,L vsPliskova,2015,0.689,0.355,0.044,0.5,2.59,0.107,0.32,0.558,0.431,1.0,0.359,1.458,0.622,0.072,0.388,0.395
Elina Svitolina,2015 Zhuhai RR,W vsSuarez Navarro,2015,0.832,0.551,0.103,0.727,2.16,0.161,0.553,0.722,0.63,0.619,0.539,1.319,0.714,0.126,0.693,0.557
Elina Svitolina,2015 Cincinnati SF,L vsWilliams,2015,0.62,0.455,0.113,0.25,2.25,0.022,0.386,0.624,0.497,0.67,0.998,1.215,0.622,0.02,0.546,0.556
Elina Svitolina,2015 Cincinnati QF,W vsSafarova,2015,0.744,0.574,0.073,0.5,2.17,0.038,0.513,0.627,0.565,0.56,0.909,1.261,0.797,0.032,0.621,0.597
Elina Svitolina,2015 Cincinnati R16,W vsGarcia,2015,0.816,0.65,0.061,1.0,2.67,0.0,0.586,0.664,0.62,0.458,1.0,1.616,0.857,0.0,0.682,0.657
Elina Svitolina,2015 Cincinnati R64,W vsRiske Amritraj,2015,0.869,0.548,0.012,1.0,2.57,0.017,0.578,0.599,0.585,0.698,0.417,1.601,0.958,0.014,0.643,0.515
Elina Svitolina,2015 Stanford SF,L vsKerber,2015,0.882,0.444,0.078,1.0,2.02,0.031,0.523,0.616,0.564,0.657,0.956,1.267,0.83,0.024,0.508,0.609
Elina Svitolina,2015 Stanford R32,W vsBondarenko,2015,0.813,0.506,0.056,0.333,2.36,0.065,0.517,0.648,0.576,0.67,0.633,1.426,0.769,0.052,0.634,0.543
Elina Svitolina,2015 Wimbledon R128,W vsDoi,2015,0.8,0.544,0.035,1.0,2.28,0.189,0.571,0.567,0.566,0.819,0.174,1.368,0.991,0.152,0.623,0.45
Elina Svitolina,2015 Roland Garros QF,L vsIvanovic,2015,0.8,0.346,0.138,0.778,2.11,0.0,0.476,0.582,0.524,0.383,1.0,1.266,0.809,0.0,0.472,0.581
Elina Svitolina,2015 Roland Garros R16,W vsCornet,2015,0.822,0.617,0.055,1.0,2.22,0.045,0.629,0.567,0.597,0.869,0.762,1.348,0.884,0.032,0.657,0.598
Elina Svitolina,2015 Roland Garros R64,W vsPutintseva,2015,0.802,0.506,0.057,0.333,2.15,0.079,0.527,0.618,0.568,0.852,0.565,1.291,0.833,0.092,0.624,0.525
Elina Svitolina,2015 Rome R64,W vsPennetta,2015,0.855,0.566,0.065,0.0,2.14,0.054,0.567,0.65,0.604,0.571,0.768,1.323,0.846,0.052,0.664,0.598
Elina Svitolina,2015 Marrakech F,W vsBabos,2015,0.838,0.478,0.05,0.25,2.69,0.054,0.526,0.611,0.564,0.487,0.653,1.648,0.844,0.043,0.62,0.542
Elina Svitolina,2015 Indian Wells R16,L vsBacsinszky,2015,0.8,0.441,0.059,0.2,2.12,0.123,0.52,0.532,0.523,0.56,0.417,1.272,0.977,0.113,0.471,0.471
Elina Svitolina,2015 Dubai R32,L vsKvitova,2015,0.667,0.613,0.129,0.75,2.53,0.019,0.572,0.552,0.56,0.295,1.0,1.406,0.962,0.014,0.504,0.615
Elina Svitolina,2015 Brisbane SF,L vsSharapova,2015,0.691,0.5,0.127,0.286,2.38,0.06,0.467,0.612,0.533,0.67,0.948,1.342,0.748,0.044,0.48,0.58
Elina Svitolina,2015 Brisbane QF,W vsKerber,2015,0.833,0.488,0.094,0.444,2.21,0.038,0.515,0.638,0.571,0.726,0.961,1.35,0.783,0.036,0.628,0.613
Elina Svitolina,2015 Brisbane R32,W vsRybarikova,2015,0.719,0.707,0.0,0.5,2.21,0.286,0.519,0.643,0.575,0.34,0.0,1.266,0.78,0.207,0.632,0.429
Elina Svitolina,2014 Osaka SF,L vsStosur,2014,0.653,0.532,0.042,1.0,2.15,0.103,0.396,0.685,0.531,0.619,0.355,1.185,0.56,0.106,0.478,0.447
Elina Svitolina,2014 Wuhan SF,L vsKvitova,2014,0.565,0.385,0.072,0.0,2.57,0.0,0.36,0.493,0.421,0.961,1.0,1.341,0.767,0.0,0.379,0.506
Elina Svitolina,2014 Wuhan QF,W vsKerber,2014,0.859,0.541,0.056,0.5,2.0,0.043,0.565,0.625,0.591,0.538,0.784,1.239,0.887,0.04,0.65,0.593
Elina Svitolina,2014 Tokyo R32,W vsStrycova,2014,0.836,0.607,0.0,0.5,2.43,0.114,0.552,0.629,0.586,0.477,0.0,1.487,0.856,0.077,0.644,0.435
Elina Svitolina,2014 Cincinnati QF,L vsIvanovic,2014,0.681,0.438,0.128,0.333,2.45,0.026,0.407,0.578,0.486,0.961,0.998,1.373,0.711,0.025,0.437,0.564
Elina Svitolina,2014 Cincinnati R32,W vsKvitova,2014,0.662,0.551,0.108,0.5,2.55,0.0,0.492,0.625,0.553,0.905,1.0,1.413,0.768,0.0,0.608,0.597
Elina Svitolina,2014 Baku QF,W vsParmentier,2014,0.73,0.63,0.095,0.667,2.38,0.017,0.513,0.645,0.573,0.712,0.998,1.372,0.767,0.014,0.63,0.629
Elina Svitolina,2014 Istanbul QF,L vsKonjuh,2014,0.649,0.46,0.078,0.6,2.32,0.077,0.45,0.546,0.493,0.383,0.715,1.275,0.825,0.074,0.444,0.5
Elina Svitolina,2014 Roland Garros R64,L vsIvanovic,2014,0.778,0.476,0.241,0.462,2.25,0.041,0.545,0.563,0.551,0.726,1.0,1.334,0.966,0.042,0.496,0.625
Elina Svitolina,2014 Indian Wells R64,L vsIvanovic,2014,0.694,0.452,0.05,0.833,2.17,0.027,0.426,0.606,0.509,0.741,0.874,1.225,0.698,0.025,0.458,0.539
Elina Svitolina,2014 Fed Cup RR,L vsHalep,2014,0.737,0.554,0.066,0.8,2.77,0.0,0.529,0.588,0.554,0.852,1.0,1.604,0.889,0.0,0.499,0.607
Elina Svitolina,2014 Australian Open R32,L vsStephens,2014,0.75,0.479,0.031,0.5,2.37,0.196,0.453,0.59,0.516,0.787,0.149,1.382,0.761,0.155,0.464,0.409
Elina Svitolina,2014 Brisbane R32,W vsLepchenko,2014,0.684,0.692,0.07,0.5,2.39,0.0,0.524,0.685,0.598,0.252,1.0,1.342,0.725,0.0,0.658,0.635
Elina Svitolina,2013 Tournament of Champions RR,L vsHalep,2013,0.556,0.56,0.111,0.8,2.38,0.027,0.433,0.634,0.526,0.247,0.995,1.234,0.669,0.022,0.473,0.57
Ekaterina Alexandrova,2025 Hamburg R32,W vsVedder,2025,0.804,0.61,0.0,0.5,2.26,0.217,0.546,0.675,0.605,0.657,0.0,1.359,0.773,0.192,0.665,0.434
Ekaterina Alexandrova,2025 Bad Homburg QF,L vsSwiatek,2025,0.61,0.468,0.104,0.625,2.62,0.12,0.412,0.545,0.473,0.32,0.664,1.406,0.767,0.11,0.426,0.482
Ekaterina Alexandrova,2025 s Hertogenbosch SF,L vsMertens,2025,0.65,0.513,0.058,0.571,2.25,0.121,0.521,0.493,0.505,0.477,0.416,1.237,0.945,0.125,0.455,0.451
Ekaterina Alexandrova,2025 Stuttgart R16,W vsAndreeva,2025,0.68,0.706,0.06,0.333,1.8,0.138,0.463,0.68,0.563,0.571,0.385,1.008,0.648,0.111,0.62,0.504
Ekaterina Alexandrova,2025 Stuttgart R32,W vsSamsonova,2025,0.623,0.553,0.098,0.167,2.59,0.0,0.476,0.603,0.534,0.127,1.0,1.401,0.776,0.0,0.587,0.583
Ekaterina Alexandrova,2025 Miami R64,L vsLinette,2025,0.682,0.467,0.106,0.286,2.4,0.024,0.458,0.518,0.484,0.712,0.996,1.346,0.888,0.022,0.436,0.566
Ekaterina Alexandrova,2025 Doha SF,L vsAnisimova,2025,0.684,0.538,0.026,0.5,2.56,0.047,0.516,0.467,0.49,0.595,0.427,1.437,0.907,0.032,0.441,0.456
Ekaterina Alexandrova,2025 Doha R16,W vsMertens,2025,0.686,0.629,0.078,0.25,2.35,0.097,0.525,0.584,0.55,0.262,0.622,1.321,0.889,0.098,0.605,0.537
Ekaterina Alexandrova,2025 Doha R64,W vsRaducanu,2025,0.702,0.65,0.07,0.0,2.3,0.131,0.502,0.681,0.584,0.741,0.459,1.305,0.698,0.102,0.643,0.519
Ekaterina Alexandrova,2025 Linz F,W vsYastremska,2025,0.605,0.531,0.16,0.538,2.79,0.017,0.491,0.563,0.523,0.819,1.0,1.493,0.866,0.014,0.575,0.582
Ekaterina Alexandrova,2025 Linz SF,W vsMuchova,2025,0.653,0.625,0.0,0.5,2.22,0.333,0.421,0.64,0.523,0.289,0.0,1.223,0.645,0.296,0.575,0.386
Ekaterina Alexandrova,2025 Australian Open R128,L vsRaducanu,2025,0.525,0.642,0.109,0.727,2.73,0.063,0.472,0.64,0.549,0.698,0.904,1.388,0.714,0.052,0.495,0.568
Ekaterina Alexandrova,2024 Wuhan R64,W vsKenin,2024,0.604,0.525,0.079,0.25,2.16,0.136,0.464,0.55,0.503,0.583,0.494,1.155,0.842,0.132,0.553,0.462
Ekaterina Alexandrova,2024 Seoul R16,L vsKudermetova,2024,0.475,0.621,0.115,0.286,2.23,0.036,0.44,0.54,0.485,0.942,0.987,1.096,0.818,0.042,0.437,0.555
Ekaterina Alexandrova,2024 US Open R32,L vsSabalenka,2024,0.597,0.535,0.167,0.583,2.26,0.111,0.473,0.559,0.512,0.905,0.881,1.203,0.841,0.091,0.46,0.556
Ekaterina Alexandrova,2024 US Open R64,W vsJovic,2024,0.679,0.645,0.045,0.2,2.48,0.065,0.522,0.57,0.542,0.607,0.537,1.388,0.907,0.069,0.596,0.515
Ekaterina Alexandrova,2024 Monterrey QF,W vsYuan,2024,0.614,0.63,0.057,0.4,2.09,0.0,0.48,0.593,0.531,0.756,1.0,1.124,0.798,0.0,0.584,0.59
Ekaterina Alexandrova,2024 Strasbourg R16,L vsLinette,2024,0.701,0.573,0.051,0.286,2.55,0.085,0.496,0.569,0.528,0.549,0.491,1.446,0.863,0.077,0.475,0.493
Ekaterina Alexandrova,2024 Miami SF,L vsCollins,2024,0.617,0.379,0.277,0.462,2.59,0.063,0.421,0.489,0.451,0.803,0.999,1.396,0.872,0.052,0.406,0.553
Ekaterina Alexandrova,2024 Miami QF,W vsPegula,2024,0.734,0.431,0.025,0.5,2.49,0.162,0.49,0.469,0.477,0.423,0.144,1.439,0.959,0.138,0.525,0.385
Ekaterina Alexandrova,2024 Miami R16,W vsSwiatek,2024,0.661,0.622,0.071,0.0,2.56,0.118,0.496,0.642,0.562,0.942,0.504,1.417,0.747,0.095,0.619,0.509
Ekaterina Alexandrova,2024 Doha R16,L vsSwiatek,2024,0.63,0.522,0.027,0.5,2.8,0.135,0.42,0.58,0.494,0.923,0.184,1.521,0.725,0.108,0.444,0.395
Ekaterina Alexandrova,2024 Linz F,L vsOstapenko,2024,0.509,0.429,0.182,0.3,2.62,0.026,0.434,0.433,0.431,0.771,1.0,1.318,0.997,0.024,0.388,0.523
Ekaterina Alexandrova,2024 Linz SF,W vsVekic,2024,0.612,0.541,0.05,0.833,2.45,0.011,0.455,0.579,0.512,0.698,0.983,1.316,0.78,0.008,0.563,0.563
Ekaterina Alexandrova,2024 Adelaide SF,L vsOstapenko,2024,0.658,0.52,0.171,0.385,2.5,0.068,0.501,0.553,0.523,0.353,0.975,1.382,0.9,0.054,0.471,0.587
Ekaterina Alexandrova,2024 Adelaide QF,W vsRybakina,2024,0.724,0.655,0.066,0.0,2.33,0.132,0.593,0.557,0.573,0.942,0.434,1.339,0.931,0.132,0.631,0.516
Ekaterina Alexandrova,2023 Cleveland F,L vsSorribes Tormo,2023,0.778,0.514,0.0,0.5,2.04,0.181,0.538,0.519,0.526,0.835,0.0,1.209,0.962,0.138,0.474,0.39
Ekaterina Alexandrova,2023 Wimbledon R16,L vsSabalenka,2023,0.609,0.464,0.109,0.2,2.32,0.083,0.407,0.533,0.465,0.595,0.825,1.244,0.777,0.082,0.419,0.512
Ekaterina Alexandrova,2023 Wimbledon R64,W vsBrengle,2023,0.773,0.495,0.047,0.167,2.2,0.191,0.516,0.62,0.563,0.803,0.23,1.3,0.813,0.188,0.619,0.447
Ekaterina Alexandrova,2023 s Hertogenbosch F,W vsKudermetova,2023,0.628,0.535,0.106,0.5,2.61,0.058,0.449,0.581,0.51,0.383,0.915,1.416,0.768,0.054,0.561,0.559
Ekaterina Alexandrova,2023 Roland Garros R32,L vsHaddad Maia,2023,0.776,0.53,0.056,0.333,2.55,0.11,0.517,0.615,0.56,0.449,0.436,1.51,0.822,0.079,0.504,0.497
Ekaterina Alexandrova,2023 Roland Garros R64,W vsFriedsam,2023,0.75,0.727,0.068,0.0,2.43,0.121,0.6,0.694,0.642,0.684,0.477,1.418,0.828,0.122,0.706,0.561
Ekaterina Alexandrova,2023 Roland Garros R128,W vsTomova,2023,0.7,0.673,0.071,0.8,2.56,0.169,0.551,0.712,0.624,0.607,0.377,1.451,0.724,0.144,0.687,0.517
Ekaterina Alexandrova,2023 Madrid R16,L vsSwiatek,2023,0.64,0.418,0.07,0.833,2.71,0.045,0.42,0.498,0.455,0.787,0.855,1.481,0.854,0.04,0.409,0.507
Ekaterina Alexandrova,2023 Miami R16,W vsAndreescu,2023,0.7,0.536,0.1,0.0,2.72,0.071,0.511,0.527,0.516,0.657,0.844,1.541,0.969,0.056,0.568,0.56
Ekaterina Alexandrova,2023 Australian Open R32,L vsLinette,2023,0.672,0.538,0.069,0.5,2.63,0.023,0.469,0.539,0.5,0.391,0.97,1.466,0.868,0.02,0.45,0.571
Ekaterina Alexandrova,2022 Ostrava SF,L vsSwiatek,2022,0.686,0.528,0.048,0.0,2.29,0.143,0.5,0.496,0.495,0.346,0.304,1.287,0.992,0.132,0.446,0.435
Ekaterina Alexandrova,2022 Seoul F,W vsOstapenko,2022,0.683,0.767,0.079,0.6,2.51,0.222,0.55,0.681,0.61,0.423,0.328,1.408,0.77,0.211,0.67,0.52
Ekaterina Alexandrova,2022 US Open R128,W vsStearns,2022,0.659,0.621,0.125,0.818,2.48,0.039,0.526,0.628,0.572,0.869,0.988,1.371,0.816,0.038,0.629,0.615
Ekaterina Alexandrova,2022 s Hertogenbosch F,W vsSabalenka,2022,0.691,0.684,0.073,0.5,2.55,0.216,0.508,0.717,0.604,0.262,0.312,1.437,0.658,0.188,0.665,0.499
Ekaterina Alexandrova,2022 Madrid SF,L vsJabeur,2022,0.63,0.412,0.056,0.333,2.56,0.214,0.371,0.514,0.437,0.56,0.245,1.391,0.751,0.166,0.393,0.375
Ekaterina Alexandrova,2022 Indian Wells R64,L vsHalep,2022,0.61,0.511,0.013,0.0,2.49,0.04,0.446,0.507,0.473,0.942,0.254,1.336,0.885,0.034,0.426,0.395
Ekaterina Alexandrova,2022 Indian Wells R128,W vsKalieva,2022,0.755,0.622,0.051,0.8,2.35,0.111,0.527,0.619,0.568,0.346,0.398,1.375,0.832,0.104,0.625,0.505
Ekaterina Alexandrova,2022 Sydney R16,L vsMuguruza,2022,0.71,0.367,0.072,0.4,2.73,0.0,0.426,0.518,0.467,0.375,1.0,1.556,0.832,0.0,0.421,0.543
Ekaterina Alexandrova,2021 Moscow F,L vsKontaveit,2021,0.653,0.5,0.119,0.667,2.61,0.101,0.483,0.539,0.507,0.497,0.79,1.438,0.894,0.101,0.456,0.533
Ekaterina Alexandrova,2021 Moscow QF,W vsSabalenka,2021,0.707,0.585,0.069,0.75,2.69,0.067,0.498,0.604,0.546,0.391,0.714,1.531,0.809,0.052,0.601,0.548
Ekaterina Alexandrova,2021 Stuttgart QF,L vsHalep,2021,0.633,0.5,0.1,0.5,2.29,0.048,0.462,0.526,0.49,0.487,0.938,1.247,0.88,0.038,0.441,0.552
Ekaterina Alexandrova,2021 Gippsland Trophy QF,W vsHalep,2021,0.813,0.667,0.042,0.5,2.87,0.029,0.59,0.64,0.611,0.756,0.792,1.734,0.904,0.026,0.672,0.613
Ekaterina Alexandrova,2021 Abu Dhabi R16,L vsSvitolina,2021,0.675,0.57,0.051,0.833,2.09,0.071,0.435,0.628,0.524,0.595,0.558,1.167,0.681,0.062,0.472,0.499
Ekaterina Alexandrova,2020 Linz QF,W vsPodoroska,2020,0.769,0.7,0.0,0.5,2.56,0.226,0.651,0.378,0.519,0.19,0.0,1.51,0.579,0.194,0.571,0.423
Ekaterina Alexandrova,2020 Rome R64,L vsRybakina,2020,0.489,0.455,0.133,0.333,2.53,0.029,0.331,0.587,0.451,0.307,0.998,1.256,0.6,0.022,0.406,0.521
Ekaterina Alexandrova,2020 St. Petersburg SF,L vsBertens,2020,0.542,0.487,0.056,0.5,2.62,0.417,0.388,0.562,0.468,0.346,0.13,1.347,0.706,0.39,0.421,0.357
Ekaterina Alexandrova,2020 St. Petersburg R32,W vsKasatkina,2020,0.678,0.525,0.034,1.0,2.22,0.167,0.516,0.521,0.516,0.98,0.19,1.242,0.989,0.161,0.567,0.413
Ekaterina Alexandrova,2020 Australian Open R128,W vsTeichmann,2020,0.661,0.697,0.078,0.778,2.34,0.043,0.57,0.591,0.577,0.644,0.9,1.296,0.958,0.046,0.635,0.608
Ekaterina Alexandrova,2020 Shenzhen F,W vsRybakina,2020,0.658,0.74,0.0,0.5,2.59,0.154,0.576,0.567,0.569,0.15,0.0,1.431,0.981,0.118,0.626,0.422
Ekaterina Alexandrova,2019 Moscow QF,L vsMuchova,2019,0.736,0.509,0.083,0.333,2.72,0.094,0.519,0.533,0.523,0.407,0.663,1.574,0.972,0.094,0.471,0.525
Ekaterina Alexandrova,2019 Moscow R16,W vsKalinskaya,2019,0.78,0.75,0.024,0.0,2.64,0.182,0.625,0.678,0.647,0.756,0.124,1.566,0.9,0.25,0.712,0.496
Ekaterina Alexandrova,2019 Moscow R32,W vsCepelova,2019,0.787,0.757,0.043,0.0,2.18,0.118,0.663,0.62,0.639,0.32,0.324,1.299,0.918,0.087,0.703,0.54
Ekaterina Alexandrova,2019 Linz SF,L vsOstapenko,2019,0.729,0.514,0.042,0.75,2.86,0.089,0.52,0.551,0.532,0.583,0.4,1.648,0.939,0.093,0.479,0.468
Ekaterina Alexandrova,2019 Beijing R16,L vsKasatkina,2019,0.73,0.519,0.081,0.667,2.31,0.122,0.544,0.661,0.597,0.497,0.547,1.332,0.792,0.12,0.537,0.521
Ekaterina Alexandrova,2019 Beijing R32,W vsHalep,2019,0.8,0.725,0.02,1.0,2.62,0.024,0.638,0.584,0.61,0.787,0.529,1.572,0.897,0.018,0.67,0.566
Ekaterina Alexandrova,2019 Beijing R64,W vsPera,2019,0.554,0.589,0.03,0.333,2.22,0.075,0.481,0.48,0.478,0.698,0.339,1.15,0.998,0.065,0.526,0.42
Ekaterina Alexandrova,2019 Seoul SF,L vsLinette,2019,0.667,0.481,0.012,1.0,2.68,0.056,0.5,0.448,0.473,0.726,0.18,1.489,0.902,0.046,0.426,0.386
Ekaterina Alexandrova,2019 Cincinnati R32,L vsHalep,2019,0.74,0.514,0.03,0.667,2.68,0.041,0.467,0.607,0.531,0.497,0.529,1.554,0.755,0.044,0.478,0.494
Ekaterina Alexandrova,2019 Eastbourne QF,L vsPliskova,2019,0.525,0.381,0.125,0.8,2.67,0.059,0.333,0.544,0.431,0.313,0.948,1.357,0.656,0.066,0.388,0.497
Ekaterina Alexandrova,2019 Birmingham R32,L vsMartic,2019,0.64,0.521,0.04,0.667,1.9,0.361,0.403,0.561,0.476,0.98,0.107,1.039,0.729,0.332,0.428,0.379
Ekaterina Alexandrova,2019 Indian Wells R64,W vsWozniacki,2019,0.72,0.542,0.03,0.667,2.3,0.071,0.462,0.62,0.535,0.887,0.354,1.319,0.729,0.062,0.588,0.461
Ekaterina Alexandrova,2019 Budapest SF,L vsVan Uytvanck,2019,0.762,0.588,0.029,0.0,2.13,0.29,0.506,0.655,0.574,0.583,0.096,1.251,0.742,0.256,0.517,0.437
Ekaterina Alexandrova,2019 Budapest R16,W vsRus,2019,0.768,0.674,0.107,0.5,2.33,0.088,0.58,0.644,0.607,0.726,0.798,1.373,0.881,0.062,0.668,0.616
Ekaterina Alexandrova,2019 St. Petersburg QF,L vsSabalenka,2019,0.806,0.463,0.03,0.5,2.33,0.098,0.495,0.568,0.527,0.726,0.271,1.403,0.865,0.091,0.475,0.444
Ekaterina Alexandrova,2019 St. Petersburg R16,W vsMartincova,2019,0.678,0.65,0.034,1.0,2.4,0.087,0.52,0.639,0.573,0.756,0.337,1.342,0.788,0.087,0.631,0.481
Ekaterina Alexandrova,2019 St. Petersburg R32,W vsBoulter,2019,0.702,0.545,0.074,1.0,2.39,0.164,0.468,0.631,0.543,0.607,0.401,1.356,0.723,0.204,0.597,0.477
Ekaterina Alexandrova,2019 Shenzhen R16,L vsSabalenka,2019,0.585,0.548,0.113,0.667,2.36,0.024,0.521,0.457,0.488,0.835,0.997,1.247,0.881,0.038,0.439,0.565
Ekaterina Alexandrova,2018 Limoges F,W vsRodina,2018,0.712,0.595,0.0,0.5,2.93,0.222,0.554,0.48,0.516,0.449,0.0,1.672,0.862,0.2,0.568,0.39
Ekaterina Alexandrova,2018 Linz F,L vsGiorgi,2018,0.643,0.296,0.048,1.0,2.61,0.051,0.318,0.5,0.403,0.67,0.657,1.429,0.695,0.042,0.363,0.427
Ekaterina Alexandrova,2018 US Open R128,L vsHsieh,2018,0.762,0.5,0.048,0.5,2.58,0.351,0.532,0.502,0.515,0.583,0.132,1.515,0.941,0.335,0.464,0.415
Ekaterina Alexandrova,2018 Shenzhen R32,W vsVoegele,2018,0.723,0.676,0.0,0.5,2.22,0.3,0.583,0.548,0.564,0.458,0.0,1.275,0.931,0.316,0.62,0.421
Ekaterina Alexandrova,2017 Toronto R32,L vsWozniacki,2017,0.6,0.545,0.091,0.6,2.54,0.069,0.505,0.427,0.466,0.301,0.818,1.355,0.855,0.059,0.512,0.523
Ekaterina Alexandrova,2017 Shenzhen $60K F,W vsSabalenka,2017,0.6,0.545,0.0,0.5,2.7,0.08,0.408,0.566,0.481,0.141,0.0,1.44,0.73,0.062,0.529,0.349
Ekaterina Alexandrova,2016 Olomouc $50K SF,W vsPantuckova,2016,0.697,0.717,0.013,0.0,2.56,0.0,0.579,0.633,0.602,0.458,0.862,1.448,0.898,0.0,0.662,0.607
Ekaterina Alexandrova,2016 Katowice R16,L vsGiorgi,2016,0.64,0.484,0.13,0.692,2.52,0.014,0.498,0.504,0.498,0.698,1.0,1.378,0.988,0.018,0.448,0.569
Clara Tauson,2025 Montreal QF,W vsKeys,2025,0.63,0.517,0.043,0.5,2.83,0.212,0.438,0.59,0.508,0.619,0.191,1.538,0.738,0.159,0.559,0.401
Clara Tauson,2025 Montreal R16,W vsSwiatek,2025,0.672,0.537,0.066,0.25,2.46,0.093,0.48,0.588,0.529,0.819,0.565,1.371,0.806,0.083,0.582,0.497
Clara Tauson,2025 Washington QF,L vsKalinskaya,2025,0.607,0.486,0.098,0.333,2.24,0.234,0.467,0.535,0.497,0.771,0.381,1.2,0.872,0.193,0.447,0.434
Clara Tauson,2025 Wimbledon R16,L vsSwiatek,2025,0.5,0.3,0.1,0.5,2.52,0.091,0.278,0.568,0.414,0.301,0.757,1.26,0.559,0.107,0.372,0.43
Clara Tauson,2025 Wimbledon R64,W vsKalinskaya,2025,0.688,0.509,0.065,0.4,2.31,0.205,0.494,0.543,0.515,0.468,0.293,1.3,0.907,0.193,0.567,0.437
Clara Tauson,2025 Bad Homburg R16,L vsAndreeva,2025,0.5,0.5,0.029,1.0,2.1,0.417,0.422,0.405,0.412,0.961,0.068,1.05,0.967,0.305,0.371,0.321
Clara Tauson,2025 Rome R16,L vsAndreeva,2025,0.703,0.437,0.02,0.0,2.04,0.191,0.429,0.56,0.489,0.607,0.099,1.158,0.769,0.168,0.44,0.373
Clara Tauson,2025 Madrid R64,L vsBencic,2025,0.684,0.444,0.025,0.0,2.03,0.179,0.445,0.524,0.48,0.383,0.132,1.14,0.854,0.171,0.432,0.376
Clara Tauson,2025 Indian Wells R32,L vsAndreeva,2025,0.711,0.333,0.053,0.5,2.5,0.162,0.424,0.458,0.438,0.835,0.299,1.426,0.934,0.143,0.395,0.386
Clara Tauson,2025 Dubai F,L vsAndreeva,2025,0.648,0.478,0.085,0.5,2.31,0.196,0.432,0.597,0.508,0.726,0.391,1.269,0.719,0.178,0.457,0.443
Clara Tauson,2025 Dubai SF,W vsMuchova,2025,0.752,0.519,0.048,0.4,2.22,0.147,0.498,0.554,0.522,0.415,0.297,1.296,0.895,0.143,0.574,0.451
Clara Tauson,2025 Dubai QF,W vsNoskova,2025,0.687,0.509,0.072,0.667,1.97,0.136,0.475,0.62,0.541,0.712,0.457,1.108,0.749,0.13,0.596,0.477
