Player,Match,Result,Year,Serve_Power,Serve_Quick_Points,Serve_Rally_Control,First_Serve_Power,First_Serve_Dominance,Second_Serve_Aggression,Second_Serve_Effectiveness,First_Serve_Placement_Strategy,Second_Serve_Placement_Strategy,Serve_Type_Adaptability,Serve_Consistency,Power_Control_Balance,Clutch_Serving,Serve_Tactical_Intelligence,Serve_Match_Impact,Overall_Serve_Game
Elina Svitolina,2018 Australian Open QF,L vsMertens,2018,0.212,0.288,0.317,0.296,0.34,1.04,0.195,0.438,0.262,0.273,0.749,0.671,0.5,0.349,0.245,0.321
Elina Svitolina,2018 Australian Open R32,W vsKostyuk,2018,0.5,0.553,0.474,0.519,0.55,1.04,0.418,0.244,0.0,0.487,0.769,0.75,0.0,0.244,0.536,0.488
Elina Svitolina,2018 Australian Open R64,W vsSiniakova,2018,0.272,0.315,0.469,0.396,0.441,0.11,0.218,0.282,0.079,0.338,0.641,0.681,0.1,0.227,0.372,0.359
Elina Svitolina,2018 Brisbane F,W vsSasnovich,2018,0.455,0.545,0.591,0.621,0.673,0.35,0.271,0.309,0.381,0.487,0.448,0.731,0.0,0.333,0.536,0.506
Elina Svitolina,2018 Brisbane SF,W vsPliskova,2018,0.243,0.414,0.462,0.235,0.38,0.4,0.309,0.358,0.1,0.346,0.867,0.488,0.125,0.255,0.381,0.354
Elina Svitolina,2018 Brisbane R16,W vsKonjuh,2018,0.275,0.373,0.5,0.37,0.447,0.54,0.297,0.473,0.225,0.377,0.74,0.618,0.2,0.33,0.415,0.392
Elina Svitolina,2018 Brisbane R32,W vsSuarez Navarro,2018,0.316,0.368,0.449,0.477,0.534,0.11,0.178,0.574,0.426,0.37,0.491,0.739,0.584,0.465,0.407,0.422
Elina Svitolina,2017 Singapore RR,W vsHalep,2017,0.158,0.228,0.66,0.231,0.359,1.19,0.229,0.309,0.593,0.298,0.772,0.404,0.5,0.4,0.328,0.34
Elina Svitolina,2017 Hong Kong R32,W vsDiyas,2017,0.368,0.471,0.462,0.432,0.492,0.97,0.359,0.485,0.564,0.429,0.767,0.686,0.75,0.531,0.472,0.469
Elina Svitolina,2017 Beijing R16,W vsVesnina,2017,0.265,0.368,0.644,0.316,0.484,0.97,0.326,0.519,0.487,0.41,0.729,0.51,0.8,0.525,0.451,0.437
Elina Svitolina,2017 Beijing R32,W vsBarty,2017,0.356,0.489,0.643,0.407,0.545,0.37,0.403,0.295,0.519,0.478,0.753,0.58,0.5,0.454,0.526,0.487
Elina Svitolina,2017 US Open R16,L vsKeys,2017,0.276,0.347,0.424,0.322,0.408,0.47,0.272,0.29,0.511,0.345,0.761,0.639,0.5,0.398,0.31,0.381
Elina Svitolina,2017 Toronto F,W vsWozniacki,2017,0.196,0.268,0.5,0.286,0.402,0.05,0.22,0.761,0.12,0.318,0.696,0.545,0.5,0.403,0.35,0.349
Elina Svitolina,2017 Toronto SF,W vsHalep,2017,0.262,0.357,0.607,0.4,0.525,0.51,0.217,0.111,0.619,0.383,0.54,0.587,0.5,0.399,0.421,0.411
Elina Svitolina,2017 Toronto QF,W vsMuguruza,2017,0.2,0.294,0.5,0.279,0.363,0.18,0.295,0.342,0.071,0.33,0.873,0.529,0.125,0.24,0.363,0.331
Elina Svitolina,2017 Toronto R32,W vsKasatkina,2017,0.103,0.195,0.453,0.128,0.288,0.32,0.165,0.394,0.535,0.231,0.781,0.333,0.666,0.412,0.254,0.271
Elina Svitolina,2017 Wimbledon R16,L vsOstapenko,2017,0.263,0.275,0.309,0.375,0.38,0.17,0.197,0.627,0.076,0.295,0.694,0.784,0.375,0.334,0.266,0.342
Elina Svitolina,2017 Wimbledon R32,W vsWitthoeft,2017,0.231,0.423,0.538,0.25,0.423,0.28,0.292,0.55,0.033,0.362,0.769,0.454,0.334,0.328,0.398,0.375
Elina Svitolina,2017 Wimbledon R64,W vsSchiavone,2017,0.349,0.488,0.577,0.5,0.538,0.23,0.385,0.25,0.048,0.466,0.736,0.654,0.0,0.246,0.512,0.448
Elina Svitolina,2017 Wimbledon R128,W vsBarty,2017,0.204,0.34,0.553,0.259,0.406,0.35,0.293,0.36,0.098,0.353,0.798,0.468,0.292,0.291,0.388,0.353
Elina Svitolina,2017 Birmingham R16,L vsGiorgi,2017,0.229,0.324,0.351,0.262,0.312,0.83,0.312,0.543,0.159,0.311,0.999,0.608,0.4,0.345,0.279,0.337
Elina Svitolina,2017 Roland Garros QF,L vsHalep,2017,0.144,0.207,0.484,0.186,0.295,0.45,0.201,0.498,0.303,0.251,0.829,0.433,0.416,0.344,0.226,0.29
Elina Svitolina,2017 Roland Garros R16,W vsMartic,2017,0.147,0.216,0.524,0.171,0.296,0.11,0.23,0.509,0.082,0.265,0.876,0.396,0.416,0.307,0.291,0.292
Elina Svitolina,2017 Roland Garros R64,W vsPironkova,2017,0.139,0.319,0.561,0.186,0.395,0.39,0.208,0.501,0.173,0.308,0.688,0.346,0.25,0.308,0.339,0.318
Elina Svitolina,2017 Rome F,W vsHalep,2017,0.179,0.226,0.494,0.244,0.336,1.19,0.129,0.421,0.652,0.241,0.661,0.517,0.75,0.461,0.265,0.325
Elina Svitolina,2017 Rome QF,W vsPliskova,2017,0.268,0.352,0.49,0.37,0.445,0.56,0.211,0.364,0.178,0.337,0.627,0.629,0.333,0.31,0.37,0.373
Elina Svitolina,2017 Istanbul F,W vsMertens,2017,0.235,0.353,0.514,0.235,0.363,0.38,0.35,0.461,0.185,0.356,0.975,0.485,0.25,0.321,0.391,0.363
Elina Svitolina,2017 Fed Cup RR,L vsGoerges,2017,0.222,0.346,0.483,0.254,0.379,0.09,0.186,0.522,0.232,0.289,0.679,0.508,0.452,0.357,0.26,0.346
Elina Svitolina,2017 Fed Cup RR,W vsKerber,2017,0.194,0.328,0.509,0.227,0.388,0.51,0.208,0.633,0.414,0.305,0.698,0.455,0.666,0.465,0.335,0.356
Elina Svitolina,2017 Dubai F,W vsWozniacki,2017,0.167,0.296,0.605,0.206,0.354,0.04,0.31,0.539,0.642,0.332,0.915,0.384,0.75,0.519,0.366,0.368
Elina Svitolina,2017 Dubai R16,W vsMcHale,2017,0.159,0.261,0.588,0.231,0.377,0.51,0.231,0.378,0.402,0.309,0.747,0.421,0.416,0.363,0.34,0.333
Elina Svitolina,2017 Brisbane SF,L vsPliskova,2017,0.24,0.42,0.531,0.367,0.526,0.61,0.194,0.597,0.0,0.373,0.514,0.555,0.334,0.335,0.336,0.39
Elina Svitolina,2016 Zhuhai SF,W vsKonta,2016,0.231,0.333,0.509,0.296,0.419,0.23,0.18,0.367,0.083,0.309,0.621,0.545,0.0,0.214,0.339,0.336
Elina Svitolina,2016 Zhuhai RR,W vsVesnina,2016,0.243,0.351,0.537,0.271,0.376,0.11,0.353,0.355,0.288,0.363,0.956,0.512,0.45,0.364,0.4,0.379
Elina Svitolina,2016 Beijing R16,W vsKerber,2016,0.187,0.213,0.559,0.214,0.352,0.31,0.228,0.25,0.355,0.294,0.781,0.467,0.2,0.278,0.323,0.315
Elina Svitolina,2016 US Open R32,L vsKvitova,2016,0.131,0.213,0.429,0.15,0.272,0.09,0.186,0.211,0.086,0.232,0.841,0.401,0.166,0.185,0.209,0.248
Elina Svitolina,2016 New Haven F,L vsRadwanska,2016,0.052,0.138,0.415,0.057,0.191,0.69,0.169,0.452,0.208,0.18,0.956,0.188,0.25,0.254,0.162,0.195
Elina Svitolina,2016 Montreal R32,W vsAbanda,2016,0.195,0.312,0.456,0.279,0.387,0.17,0.227,0.39,0.145,0.313,0.725,0.538,0.25,0.282,0.344,0.328
Elina Svitolina,2016 Rome R64,L vsPuig,2016,0.235,0.259,0.39,0.271,0.318,0.06,0.253,0.493,0.145,0.287,0.879,0.639,0.417,0.326,0.258,0.329
Elina Svitolina,2016 Indian Wells R64,W vsBeck,2016,0.174,0.217,0.647,0.246,0.372,0.53,0.244,0.294,0.21,0.312,0.774,0.442,0.125,0.251,0.343,0.324
Elina Svitolina,2016 Australian Open R64,L vsOsaka,2016,0.175,0.228,0.489,0.219,0.307,1.04,0.248,0.333,0.223,0.279,0.888,0.489,0.0,0.223,0.251,0.295
Elina Svitolina,2015 Zhuhai SF,L vsPliskova,2015,0.244,0.356,0.4,0.281,0.385,0.58,0.198,0.563,0.567,0.299,0.688,0.589,1.0,0.545,0.269,0.378
Elina Svitolina,2015 Zhuhai RR,W vsSuarez Navarro,2015,0.192,0.25,0.441,0.217,0.322,0.27,0.183,0.506,0.576,0.257,0.756,0.519,0.725,0.464,0.283,0.328
Elina Svitolina,2015 Cincinnati SF,L vsWilliams,2015,0.233,0.25,0.356,0.286,0.294,0.56,0.252,0.329,0.174,0.274,0.919,0.68,0.325,0.275,0.301,0.315
Elina Svitolina,2015 Cincinnati QF,W vsSafarova,2015,0.263,0.355,0.528,0.319,0.409,0.21,0.321,0.569,0.218,0.367,0.839,0.568,0.5,0.404,0.404,0.394
Elina Svitolina,2015 Cincinnati R16,W vsGarcia,2015,0.273,0.318,0.6,0.3,0.391,0.68,0.375,0.223,0.114,0.382,0.968,0.545,0.0,0.22,0.42,0.375
Elina Svitolina,2015 Cincinnati R64,W vsRiske Amritraj,2015,0.19,0.228,0.542,0.224,0.334,0.35,0.255,0.162,0.391,0.297,0.853,0.481,0.334,0.296,0.326,0.32
Elina Svitolina,2015 Stanford SF,L vsKerber,2015,0.103,0.128,0.273,0.083,0.145,0.35,0.19,0.371,0.111,0.165,0.915,0.415,0.25,0.212,0.148,0.195
Elina Svitolina,2015 Stanford R32,W vsBondarenko,2015,0.193,0.272,0.467,0.197,0.315,1.04,0.259,0.249,0.07,0.288,0.896,0.473,0.0,0.179,0.317,0.296
Elina Svitolina,2015 Wimbledon R128,W vsDoi,2015,0.26,0.325,0.434,0.298,0.367,0.57,0.297,0.31,0.133,0.333,0.87,0.615,0.166,0.255,0.366,0.349
Elina Svitolina,2015 Roland Garros QF,L vsIvanovic,2015,0.189,0.264,0.372,0.229,0.265,1.04,0.276,0.611,0.394,0.269,0.978,0.563,0.5,0.408,0.242,0.318
Elina Svitolina,2015 Roland Garros R16,W vsCornet,2015,0.08,0.08,0.471,0.075,0.174,0.49,0.209,0.299,0.065,0.189,0.932,0.265,0.1,0.168,0.208,0.198
Elina Svitolina,2015 Roland Garros R64,W vsPutintseva,2015,0.11,0.203,0.451,0.136,0.266,0.55,0.168,0.614,0.324,0.22,0.822,0.35,0.666,0.409,0.242,0.271
Elina Svitolina,2015 Rome R64,W vsPennetta,2015,0.24,0.3,0.568,0.367,0.42,0.61,0.267,0.22,0.133,0.349,0.737,0.594,0.0,0.21,0.383,0.356
Elina Svitolina,2015 Marrakech F,W vsBabos,2015,0.352,0.42,0.429,0.407,0.457,0.62,0.289,0.503,0.292,0.378,0.716,0.703,0.286,0.367,0.416,0.418
Elina Svitolina,2015 Indian Wells R16,L vsBacsinszky,2015,0.116,0.151,0.411,0.109,0.196,0.13,0.24,0.177,0.222,0.215,0.917,0.368,0.0,0.166,0.194,0.223
Elina Svitolina,2015 Dubai R32,L vsKvitova,2015,0.263,0.289,0.288,0.314,0.313,0.65,0.239,0.283,0.272,0.278,0.862,0.747,0.266,0.276,0.25,0.325
Elina Svitolina,2015 Brisbane SF,L vsSharapova,2015,0.194,0.209,0.38,0.261,0.321,0.64,0.098,0.181,0.083,0.218,0.64,0.633,0.056,0.151,0.196,0.268
Elina Svitolina,2015 Brisbane QF,W vsKerber,2015,0.214,0.301,0.488,0.263,0.389,0.78,0.237,0.289,0.164,0.318,0.737,0.53,0.125,0.243,0.35,0.33
Elina Svitolina,2015 Brisbane R32,W vsRybarikova,2015,0.259,0.328,0.524,0.275,0.353,0.37,0.373,0.578,0.417,0.36,0.961,0.546,0.584,0.46,0.397,0.393
Elina Svitolina,2014 Osaka SF,L vsStosur,2014,0.288,0.322,0.41,0.268,0.326,0.97,0.38,0.392,0.7,0.349,0.899,0.629,0.666,0.491,0.314,0.391
Elina Svitolina,2014 Wuhan SF,L vsKvitova,2014,0.224,0.254,0.46,0.244,0.331,0.06,0.234,0.214,0.125,0.285,0.823,0.563,0.0,0.182,0.257,0.307
Elina Svitolina,2014 Wuhan QF,W vsKerber,2014,0.123,0.185,0.507,0.174,0.307,0.68,0.178,0.384,0.333,0.247,0.773,0.395,0.25,0.292,0.272,0.273
Elina Svitolina,2014 Tokyo R32,W vsStrycova,2014,0.26,0.32,0.486,0.188,0.299,0.3,0.44,0.229,0.037,0.361,0.754,0.495,0.0,0.198,0.397,0.342
Elina Svitolina,2014 Cincinnati QF,L vsIvanovic,2014,0.163,0.204,0.395,0.259,0.333,0.66,0.137,0.593,0.167,0.242,0.676,0.593,0.416,0.332,0.218,0.292
Elina Svitolina,2014 Cincinnati R32,W vsKvitova,2014,0.358,0.388,0.429,0.389,0.425,0.65,0.353,0.372,0.3,0.39,0.866,0.713,0.416,0.374,0.429,0.419
Elina Svitolina,2014 Baku QF,W vsParmentier,2014,0.164,0.26,0.517,0.222,0.363,0.61,0.187,0.409,0.276,0.281,0.702,0.45,0.292,0.308,0.31,0.311
Elina Svitolina,2014 Istanbul QF,L vsKonjuh,2014,0.256,0.293,0.411,0.34,0.398,0.46,0.213,0.326,0.426,0.312,0.69,0.677,0.666,0.409,0.281,0.364
Elina Svitolina,2014 Roland Garros R64,L vsIvanovic,2014,0.172,0.281,0.347,0.25,0.336,0.11,0.2,0.327,0.286,0.272,0.762,0.573,0.125,0.256,0.245,0.292
Elina Svitolina,2014 Indian Wells R64,L vsIvanovic,2014,0.217,0.245,0.48,0.273,0.349,0.62,0.267,0.588,0.578,0.31,0.85,0.577,1.0,0.557,0.279,0.371
Elina Svitolina,2014 Fed Cup RR,L vsHalep,2014,0.083,0.155,0.432,0.096,0.228,0.47,0.162,0.399,0.444,0.197,0.876,0.287,0.464,0.34,0.177,0.234
Elina Svitolina,2014 Australian Open R32,L vsStephens,2014,0.231,0.277,0.5,0.237,0.325,0.75,0.341,0.346,0.085,0.331,0.969,0.528,0.125,0.244,0.298,0.335
Elina Svitolina,2014 Brisbane R32,W vsLepchenko,2014,0.232,0.286,0.526,0.313,0.371,0.25,0.322,0.081,0.352,0.347,0.906,0.575,0.0,0.225,0.381,0.346
Elina Svitolina,2013 Tournament of Champions RR,L vsHalep,2013,0.047,0.093,0.27,0.083,0.148,1.19,0.1,0.462,0.2,0.126,0.908,0.327,0.25,0.233,0.113,0.163
Ekaterina Alexandrova,2025 Hamburg R32,W vsVedder,2025,0.368,0.553,0.783,0.48,0.661,0.11,0.363,0.344,0.19,0.523,0.552,0.555,0.0,0.316,0.575,0.508
Ekaterina Alexandrova,2025 Bad Homburg QF,L vsSwiatek,2025,0.225,0.423,0.566,0.238,0.435,0.21,0.328,0.68,0.549,0.384,0.807,0.429,1.0,0.599,0.346,0.422
Ekaterina Alexandrova,2025 s Hertogenbosch SF,L vsMertens,2025,0.262,0.437,0.5,0.34,0.511,0.41,0.282,0.21,0.362,0.404,0.632,0.557,0.25,0.326,0.364,0.399
Ekaterina Alexandrova,2025 Stuttgart R16,W vsAndreeva,2025,0.38,0.5,0.414,0.438,0.48,0.3,0.38,0.271,0.2,0.433,0.819,0.704,0.0,0.267,0.476,0.432
Ekaterina Alexandrova,2025 Stuttgart R32,W vsSamsonova,2025,0.4,0.46,0.552,0.5,0.561,0.18,0.248,0.299,0.125,0.416,0.534,0.702,0.0,0.251,0.458,0.444
Ekaterina Alexandrova,2025 Miami R64,L vsLinette,2025,0.313,0.448,0.488,0.41,0.53,0.87,0.269,0.392,0.2,0.409,0.593,0.639,0.166,0.315,0.368,0.416
Ekaterina Alexandrova,2025 Doha SF,L vsAnisimova,2025,0.25,0.344,0.442,0.333,0.389,1.19,0.218,0.306,0.542,0.31,0.711,0.619,0.584,0.41,0.279,0.369
Ekaterina Alexandrova,2025 Doha R16,W vsMertens,2025,0.289,0.467,0.613,0.375,0.487,0.46,0.406,0.367,0.559,0.448,0.851,0.54,0.5,0.464,0.493,0.456
Ekaterina Alexandrova,2025 Doha R64,W vsRaducanu,2025,0.171,0.25,0.492,0.188,0.319,0.18,0.23,0.444,0.58,0.277,0.837,0.439,0.75,0.466,0.305,0.329
Ekaterina Alexandrova,2025 Linz F,W vsYastremska,2025,0.365,0.417,0.397,0.464,0.478,0.09,0.207,0.401,0.583,0.352,0.581,0.759,0.666,0.471,0.388,0.43
Ekaterina Alexandrova,2025 Linz SF,W vsMuchova,2025,0.288,0.538,0.667,0.343,0.52,0.84,0.464,0.644,0.15,0.492,0.894,0.474,0.5,0.456,0.542,0.477
Ekaterina Alexandrova,2025 Australian Open R128,L vsRaducanu,2025,0.173,0.272,0.397,0.24,0.334,0.44,0.175,0.69,0.404,0.26,0.727,0.537,0.75,0.473,0.234,0.325
Ekaterina Alexandrova,2024 Wuhan R64,W vsKenin,2024,0.386,0.482,0.523,0.432,0.474,1.13,0.511,0.382,0.456,0.489,0.927,0.663,0.25,0.413,0.537,0.478
Ekaterina Alexandrova,2024 Seoul R16,L vsKudermetova,2024,0.147,0.253,0.436,0.25,0.421,0.36,0.158,0.243,0.491,0.3,0.592,0.508,0.334,0.333,0.27,0.308
Ekaterina Alexandrova,2024 US Open R32,L vsSabalenka,2024,0.205,0.315,0.426,0.25,0.334,0.4,0.287,0.525,0.212,0.311,0.911,0.536,0.35,0.342,0.28,0.335
Ekaterina Alexandrova,2024 US Open R64,W vsJovic,2024,0.33,0.415,0.397,0.444,0.518,0.82,0.266,0.372,0.189,0.401,0.604,0.731,0.425,0.358,0.442,0.415
Ekaterina Alexandrova,2024 Monterrey QF,W vsYuan,2024,0.313,0.47,0.56,0.431,0.538,0.25,0.317,0.645,0.284,0.435,0.643,0.61,0.75,0.51,0.479,0.463
Ekaterina Alexandrova,2024 Strasbourg R16,L vsLinette,2024,0.214,0.32,0.458,0.298,0.404,0.06,0.242,0.386,0.567,0.329,0.723,0.566,0.7,0.462,0.296,0.368
Ekaterina Alexandrova,2024 Miami SF,L vsCollins,2024,0.327,0.423,0.313,0.406,0.451,0.77,0.234,0.465,0.648,0.351,0.647,0.749,0.666,0.496,0.315,0.413
Ekaterina Alexandrova,2024 Miami QF,W vsPegula,2024,0.191,0.351,0.559,0.286,0.471,0.56,0.178,0.5,0.342,0.336,0.557,0.472,0.5,0.403,0.369,0.366
Ekaterina Alexandrova,2024 Miami R16,W vsSwiatek,2024,0.345,0.534,0.588,0.4,0.525,1.06,0.467,0.599,0.318,0.496,0.89,0.573,0.5,0.482,0.546,0.491
Ekaterina Alexandrova,2024 Doha R16,L vsSwiatek,2024,0.216,0.294,0.459,0.179,0.282,0.53,0.381,0.722,0.125,0.326,0.819,0.471,0.5,0.4,0.293,0.345
Ekaterina Alexandrova,2024 Linz F,L vsOstapenko,2024,0.317,0.4,0.359,0.432,0.469,0.01,0.202,0.657,0.639,0.346,0.586,0.745,1.0,0.598,0.311,0.428
Ekaterina Alexandrova,2024 Linz SF,W vsVekic,2024,0.252,0.36,0.5,0.356,0.451,0.48,0.211,0.416,0.478,0.34,0.618,0.599,0.65,0.445,0.374,0.391
Ekaterina Alexandrova,2024 Adelaide SF,L vsOstapenko,2024,0.282,0.296,0.311,0.356,0.327,0.58,0.291,0.531,0.162,0.309,0.931,0.769,0.542,0.371,0.279,0.357
Ekaterina Alexandrova,2024 Adelaide QF,W vsRybakina,2024,0.276,0.431,0.474,0.424,0.55,0.27,0.199,0.442,0.639,0.388,0.496,0.639,0.8,0.531,0.427,0.432
Ekaterina Alexandrova,2023 Cleveland F,L vsSorribes Tormo,2023,0.149,0.317,0.514,0.217,0.366,0.62,0.27,0.657,0.526,0.32,0.825,0.405,1.0,0.565,0.288,0.36
Ekaterina Alexandrova,2023 Wimbledon R16,L vsSabalenka,2023,0.264,0.396,0.361,0.31,0.369,0.47,0.337,0.454,0.6,0.353,0.938,0.628,0.7,0.492,0.317,0.391
Ekaterina Alexandrova,2023 Wimbledon R64,W vsBrengle,2023,0.201,0.269,0.495,0.273,0.362,0.34,0.281,0.347,0.401,0.323,0.85,0.54,0.566,0.392,0.355,0.348
Ekaterina Alexandrova,2023 s Hertogenbosch F,W vsKudermetova,2023,0.345,0.437,0.471,0.434,0.511,0.95,0.271,0.41,0.177,0.4,0.619,0.686,0.166,0.311,0.44,0.42
Ekaterina Alexandrova,2023 Roland Garros R32,L vsHaddad Maia,2023,0.145,0.255,0.476,0.197,0.306,0.6,0.255,0.572,0.467,0.281,0.903,0.426,0.584,0.437,0.253,0.317
Ekaterina Alexandrova,2023 Roland Garros R64,W vsFriedsam,2023,0.217,0.348,0.545,0.2,0.341,0.35,0.394,0.208,0.321,0.363,0.901,0.427,0.0,0.251,0.4,0.349
Ekaterina Alexandrova,2023 Roland Garros R128,W vsTomova,2023,0.185,0.346,0.462,0.24,0.301,0.65,0.363,0.464,0.623,0.328,0.883,0.473,0.75,0.498,0.361,0.362
Ekaterina Alexandrova,2023 Madrid R16,L vsSwiatek,2023,0.268,0.351,0.5,0.367,0.442,0.06,0.252,0.312,0.359,0.353,0.684,0.622,0.3,0.336,0.318,0.382
Ekaterina Alexandrova,2023 Miami R16,W vsAndreescu,2023,0.255,0.383,0.5,0.333,0.481,0.54,0.252,0.549,0.042,0.374,0.633,0.572,0.5,0.368,0.412,0.389
Ekaterina Alexandrova,2023 Australian Open R32,L vsLinette,2023,0.127,0.255,0.535,0.219,0.36,1.19,0.189,0.521,0.533,0.281,0.711,0.403,0.75,0.473,0.253,0.325
Ekaterina Alexandrova,2022 Ostrava SF,L vsSwiatek,2022,0.247,0.392,0.574,0.304,0.469,0.43,0.292,0.34,0.258,0.387,0.701,0.507,0.25,0.324,0.348,0.39
Ekaterina Alexandrova,2022 Seoul F,W vsOstapenko,2022,0.339,0.435,0.459,0.444,0.5,0.82,0.32,0.229,0.394,0.416,0.697,0.695,0.166,0.324,0.457,0.424
Ekaterina Alexandrova,2022 US Open R128,W vsStearns,2022,0.248,0.349,0.468,0.339,0.427,0.24,0.254,0.366,0.072,0.346,0.706,0.605,0.166,0.259,0.381,0.358
Ekaterina Alexandrova,2022 s Hertogenbosch F,W vsSabalenka,2022,0.371,0.516,0.486,0.41,0.512,0.01,0.379,0.572,0.587,0.449,0.766,0.644,0.834,0.578,0.494,0.488
Ekaterina Alexandrova,2022 Madrid SF,L vsJabeur,2022,0.289,0.4,0.429,0.333,0.413,1.37,0.349,0.321,0.236,0.382,0.88,0.625,0.166,0.297,0.343,0.385
Ekaterina Alexandrova,2022 Indian Wells R64,L vsHalep,2022,0.273,0.409,0.42,0.31,0.377,1.56,0.458,0.495,0.53,0.412,0.85,0.596,0.584,0.487,0.371,0.415
Ekaterina Alexandrova,2022 Indian Wells R128,W vsKalieva,2022,0.314,0.362,0.389,0.396,0.438,1.79,0.369,0.556,0.456,0.404,0.87,0.726,0.734,0.511,0.445,0.426
Ekaterina Alexandrova,2022 Sydney R16,L vsMuguruza,2022,0.26,0.34,0.515,0.314,0.401,0.35,0.297,0.706,0.25,0.352,0.812,0.576,0.5,0.432,0.317,0.391
Ekaterina Alexandrova,2021 Moscow F,L vsKontaveit,2021,0.221,0.352,0.483,0.272,0.408,0.22,0.215,0.577,0.408,0.318,0.679,0.52,0.439,0.412,0.287,0.363
Ekaterina Alexandrova,2021 Moscow QF,W vsSabalenka,2021,0.306,0.469,0.633,0.387,0.542,0.73,0.344,0.696,0.528,0.45,0.672,0.549,1.0,0.625,0.495,0.488
Ekaterina Alexandrova,2021 Stuttgart QF,L vsHalep,2021,0.19,0.276,0.357,0.278,0.305,0.66,0.238,0.648,0.629,0.273,0.875,0.615,1.0,0.565,0.246,0.347
Ekaterina Alexandrova,2021 Gippsland Trophy QF,W vsHalep,2021,0.286,0.393,0.543,0.424,0.481,0.14,0.313,0.464,0.185,0.403,0.715,0.631,0.2,0.331,0.443,0.411
Ekaterina Alexandrova,2021 Abu Dhabi R16,L vsSvitolina,2021,0.168,0.257,0.44,0.158,0.299,0.75,0.269,0.494,0.509,0.284,0.942,0.426,0.5,0.414,0.255,0.314
Ekaterina Alexandrova,2020 Linz QF,W vsPodoroska,2020,0.314,0.49,0.645,0.419,0.56,0.54,0.366,0.389,0.614,0.469,0.678,0.561,0.5,0.488,0.516,0.48
Ekaterina Alexandrova,2020 Rome R64,L vsRybakina,2020,0.241,0.37,0.353,0.343,0.405,0.58,0.207,0.595,0.704,0.313,0.673,0.656,0.834,0.552,0.282,0.383
Ekaterina Alexandrova,2020 St. Petersburg SF,L vsBertens,2020,0.207,0.276,0.443,0.353,0.427,1.19,0.118,0.464,0.121,0.285,0.539,0.64,0.25,0.281,0.256,0.327
Ekaterina Alexandrova,2020 St. Petersburg R32,W vsKasatkina,2020,0.231,0.396,0.493,0.308,0.45,0.11,0.256,0.342,0.167,0.36,0.678,0.532,0.25,0.296,0.396,0.367
Ekaterina Alexandrova,2020 Australian Open R128,W vsTeichmann,2020,0.172,0.247,0.471,0.283,0.394,0.45,0.186,0.554,0.142,0.298,0.659,0.549,0.375,0.333,0.327,0.321
Ekaterina Alexandrova,2020 Shenzhen F,W vsRybakina,2020,0.378,0.489,0.423,0.469,0.495,0.58,0.294,0.741,0.298,0.401,0.67,0.721,0.5,0.468,0.441,0.455
Ekaterina Alexandrova,2019 Moscow QF,L vsMuchova,2019,0.269,0.385,0.364,0.414,0.515,0.19,0.134,0.263,0.061,0.34,0.467,0.71,0.0,0.201,0.306,0.352
Ekaterina Alexandrova,2019 Moscow R16,W vsKalinskaya,2019,0.366,0.439,0.591,0.636,0.65,0.58,0.24,0.565,0.037,0.461,0.44,0.742,0.25,0.355,0.507,0.47
Ekaterina Alexandrova,2019 Moscow R32,W vsCepelova,2019,0.26,0.32,0.429,0.294,0.376,0.47,0.232,0.477,0.048,0.309,0.749,0.617,0.334,0.295,0.34,0.348
Ekaterina Alexandrova,2019 Linz SF,L vsOstapenko,2019,0.225,0.292,0.433,0.271,0.39,0.44,0.229,0.705,0.506,0.315,0.725,0.582,0.857,0.54,0.284,0.372
Ekaterina Alexandrova,2019 Beijing R16,L vsKasatkina,2019,0.115,0.213,0.34,0.161,0.262,0.42,0.172,0.3,0.051,0.22,0.836,0.448,0.125,0.183,0.198,0.233
Ekaterina Alexandrova,2019 Beijing R32,W vsHalep,2019,0.183,0.333,0.537,0.222,0.369,0.25,0.343,0.327,0.091,0.355,0.95,0.426,0.0,0.226,0.391,0.332
Ekaterina Alexandrova,2019 Beijing R64,W vsPera,2019,0.395,0.469,0.585,0.5,0.533,1.6,0.466,0.443,0.128,0.5,0.876,0.682,0.25,0.364,0.55,0.485
Ekaterina Alexandrova,2019 Seoul SF,L vsLinette,2019,0.255,0.387,0.535,0.302,0.424,0.95,0.35,0.522,0.46,0.388,0.863,0.531,0.675,0.487,0.35,0.413
Ekaterina Alexandrova,2019 Cincinnati R32,L vsHalep,2019,0.36,0.427,0.469,0.54,0.546,0.29,0.29,0.415,0.632,0.427,0.6,0.754,0.666,0.514,0.384,0.466
Ekaterina Alexandrova,2019 Eastbourne QF,L vsPliskova,2019,0.152,0.261,0.382,0.318,0.385,1.19,0.148,0.553,0.448,0.276,0.621,0.61,0.625,0.436,0.248,0.322
Ekaterina Alexandrova,2019 Birmingham R32,L vsMartic,2019,0.304,0.464,0.5,0.412,0.529,0.38,0.263,0.159,0.0,0.406,0.588,0.622,0.0,0.194,0.365,0.398
Ekaterina Alexandrova,2019 Indian Wells R64,W vsWozniacki,2019,0.191,0.264,0.471,0.279,0.378,0.64,0.164,0.612,0.043,0.279,0.652,0.553,0.5,0.343,0.307,0.325
Ekaterina Alexandrova,2019 Budapest SF,L vsVan Uytvanck,2019,0.253,0.364,0.522,0.328,0.41,0.43,0.331,0.617,0.41,0.372,0.855,0.566,0.5,0.454,0.335,0.401
