Player,Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
Elina Svitolina,2018 Roland Garros R32,L vsBuzarnescu,0.0%,-,7.4%,72.7%,8.2%,23.1%,9.1%,2.7%,8.3%,1.1%,33.3%,-51,-32
Elina Svitolina,2018 Roland Garros R64,W vsHruncakova,1.6%,100.0%,6.6%,88.9%,14.8%,44.4%,0.0%,5.5%,50.0%,1.1%,0.0%,-74,-28
Elina Svitolina,2018 Rome F,W vsHalep,0.0%,-,12.4%,83.3%,11.6%,17.6%,0.0%,7.7%,25.0%,1.9%,50.0%,-42,-39
Elina Svitolina,2018 Rome SF,W vsKontaveit,0.0%,-,6.1%,100.0%,15.6%,41.7%,0.0%,6.0%,37.5%,1.0%,50.0%,-55,-22
Elina Svitolina,2018 Rome R16,W vsKasatkina,6.3%,100.0%,15.1%,76.2%,13.3%,25.7%,0.0%,3.0%,16.7%,0.8%,33.3%,-50,-73
Elina Svitolina,2018 Madrid R32,L vsSuarez Navarro,3.5%,66.7%,11.0%,78.3%,13.7%,25.0%,75.0%,12.5%,52.2%,0.5%,0.0%,-11,-24
Elina Svitolina,2018 Miami R64,W vsOsaka,2.0%,100.0%,9.4%,91.7%,10.8%,20.0%,50.0%,11.4%,31.6%,0.0%,-,-89,-59
Elina Svitolina,2018 Dubai F,W vsKasatkina,2.1%,100.0%,6.7%,57.1%,9.7%,21.7%,0.0%,3.1%,8.3%,0.0%,-,-61,-75
Elina Svitolina,2018 Australian Open QF,L vsMertens,2.0%,0.0%,13.7%,35.7%,7.3%,16.7%,25.0%,5.3%,22.2%,0.4%,0.0%,-97,-88
Elina Svitolina,2018 Australian Open R32,W vsKostyuk,0.0%,-,4.3%,100.0%,15.4%,33.3%,0.0%,12.0%,60.0%,0.0%,-,-15,49
Elina Svitolina,2018 Australian Open R64,W vsSiniakova,0.0%,-,8.4%,62.5%,5.5%,17.6%,100.0%,3.9%,12.5%,0.6%,0.0%,-101,-59
Elina Svitolina,2018 Brisbane F,W vsSasnovich,2.9%,0.0%,4.9%,60.0%,17.9%,50.0%,0.0%,14.0%,40.0%,0.0%,-,-77,8
Elina Svitolina,2018 Brisbane SF,W vsPliskova,0.0%,-,7.8%,91.7%,16.5%,29.2%,100.0%,13.0%,33.3%,0.0%,-,83,60
Elina Svitolina,2018 Brisbane R16,W vsKonjuh,2.1%,100.0%,9.0%,88.9%,11.3%,12.5%,0.0%,6.8%,0.0%,0.7%,0.0%,20,28
Elina Svitolina,2018 Brisbane R32,W vsSuarez Navarro,0.0%,-,8.3%,81.8%,13.9%,35.7%,50.0%,5.7%,25.0%,1.0%,50.0%,22,51
Elina Svitolina,2017 Singapore RR,W vsHalep,0.0%,-,6.5%,71.4%,7.9%,20.0%,0.0%,5.5%,20.0%,1.1%,0.0%,-82,-78
Elina Svitolina,2017 Hong Kong R32,W vsDiyas,1.6%,100.0%,5.2%,75.0%,14.3%,45.5%,0.0%,1.5%,0.0%,0.0%,-,-54,0
Elina Svitolina,2017 Beijing R16,W vsVesnina,0.0%,-,3.8%,83.3%,9.1%,30.0%,0.0%,7.7%,66.7%,0.0%,-,-132,-88
Elina Svitolina,2017 Beijing R32,W vsBarty,0.0%,-,3.2%,75.0%,12.1%,30.8%,50.0%,12.2%,28.6%,0.0%,-,-77,-39
Elina Svitolina,2017 US Open R16,L vsKeys,0.0%,-,7.2%,78.6%,8.2%,12.9%,33.3%,5.9%,33.3%,1.0%,0.0%,-68,-38
Elina Svitolina,2017 Toronto F,W vsWozniacki,0.0%,-,6.6%,57.1%,15.9%,30.0%,0.0%,5.9%,20.0%,0.4%,0.0%,-37,-35
Elina Svitolina,2017 Toronto SF,W vsHalep,0.0%,-,4.3%,75.0%,10.4%,36.4%,0.0%,8.4%,25.0%,0.0%,-,-120,-74
Elina Svitolina,2017 Toronto QF,W vsMuguruza,0.0%,-,2.8%,60.0%,7.2%,20.0%,0.0%,8.3%,12.5%,1.1%,25.0%,-81,-62
Elina Svitolina,2017 Toronto R32,W vsKasatkina,0.0%,-,6.6%,72.7%,7.4%,14.0%,0.0%,6.5%,23.1%,0.5%,50.0%,-26,-41
Elina Svitolina,2017 Wimbledon R16,L vsOstapenko,0.0%,-,0.0%,0.0%,7.4%,27.3%,0.0%,4.5%,33.3%,1.7%,25.0%,-88,-47
Elina Svitolina,2017 Wimbledon R32,W vsWitthoeft,0.0%,-,5.1%,66.7%,22.1%,29.6%,0.0%,11.8%,35.7%,0.4%,0.0%,-1,-1
Elina Svitolina,2017 Wimbledon R64,W vsSchiavone,2.5%,100.0%,10.1%,50.0%,20.0%,36.4%,0.0%,28.6%,60.0%,2.2%,0.0%,195,203
Elina Svitolina,2017 Wimbledon R128,W vsBarty,1.0%,0.0%,8.3%,50.0%,16.5%,22.6%,50.0%,11.1%,30.8%,1.0%,66.7%,-40,-31
Elina Svitolina,2017 Birmingham R16,L vsGiorgi,0.0%,-,7.4%,50.0%,10.0%,33.3%,0.0%,9.3%,20.0%,1.5%,25.0%,-54,-30
Elina Svitolina,2017 Roland Garros QF,L vsHalep,0.0%,-,5.7%,75.0%,12.8%,35.3%,66.7%,9.3%,29.4%,1.2%,0.0%,-7,-19
Elina Svitolina,2017 Roland Garros R16,W vsMartic,0.0%,-,7.3%,69.2%,10.4%,20.4%,22.2%,6.1%,25.0%,0.2%,0.0%,-25,-33
Elina Svitolina,2017 Roland Garros R64,W vsPironkova,1.4%,100.0%,7.9%,58.3%,15.0%,33.3%,50.0%,10.8%,30.8%,1.6%,40.0%,-30,-32
Elina Svitolina,2017 Rome F,W vsHalep,0.0%,-,5.9%,63.6%,8.1%,21.1%,0.0%,6.0%,33.3%,0.7%,33.3%,-69,-55
Elina Svitolina,2017 Rome QF,W vsPliskova,0.0%,-,5.2%,42.9%,13.4%,25.9%,0.0%,7.8%,12.5%,0.4%,100.0%,-34,-22
Elina Svitolina,2017 Istanbul F,W vsMertens,0.0%,-,6.5%,42.9%,14.0%,26.9%,0.0%,4.2%,16.7%,0.8%,50.0%,-68,-53
Elina Svitolina,2017 Fed Cup RR,L vsGoerges,0.0%,-,7.3%,69.2%,14.3%,20.0%,50.0%,15.7%,25.0%,0.8%,50.0%,-10,-3
Elina Svitolina,2017 Fed Cup RR,W vsKerber,0.0%,-,6.3%,77.8%,20.9%,47.1%,0.0%,13.2%,60.0%,1.3%,100.0%,-17,-26
Elina Svitolina,2017 Dubai F,W vsWozniacki,0.0%,-,1.6%,50.0%,17.2%,28.6%,16.7%,8.7%,23.1%,0.3%,0.0%,-26,-37
Elina Svitolina,2017 Dubai R16,W vsMcHale,1.2%,100.0%,6.0%,81.8%,7.0%,11.9%,0.0%,1.8%,16.7%,0.7%,50.0%,-118,-104
Elina Svitolina,2017 Brisbane SF,L vsPliskova,2.0%,100.0%,6.9%,71.4%,18.8%,23.5%,100.0%,21.6%,55.6%,1.6%,0.0%,-68,-18
Elina Svitolina,2016 Zhuhai SF,W vsKonta,0.0%,-,3.4%,100.0%,13.8%,19.2%,50.0%,8.5%,44.4%,1.1%,33.3%,10,10
Elina Svitolina,2016 Zhuhai RR,W vsVesnina,0.0%,-,5.9%,62.5%,11.1%,44.4%,0.0%,10.1%,50.0%,0.8%,50.0%,-71,-56
Elina Svitolina,2016 Beijing R16,W vsKerber,0.0%,-,4.9%,71.4%,6.7%,11.8%,9.1%,6.2%,27.3%,0.3%,100.0%,-122,-106
Elina Svitolina,2016 US Open R32,L vsKvitova,0.0%,-,6.7%,42.9%,8.9%,7.7%,0.0%,6.1%,16.7%,1.3%,0.0%,-91,-78
Elina Svitolina,2016 New Haven F,L vsRadwanska,0.0%,-,27.6%,52.9%,4.8%,11.8%,0.0%,7.0%,14.3%,1.5%,20.0%,-41,-57
Elina Svitolina,2016 Montreal R32,W vsAbanda,0.0%,-,10.6%,52.6%,11.1%,19.2%,100.0%,9.7%,25.0%,0.3%,0.0%,9,5
Elina Svitolina,2016 Rome R64,L vsPuig,0.0%,-,5.2%,55.6%,11.3%,17.4%,50.0%,4.0%,15.8%,0.0%,-,-86,-67
Elina Svitolina,2016 Indian Wells R64,W vsBeck,0.0%,-,9.6%,70.6%,5.4%,13.3%,100.0%,5.0%,22.2%,0.2%,0.0%,-102,-75
Elina Svitolina,2016 Australian Open R64,L vsOsaka,0.0%,-,3.6%,80.0%,5.7%,16.7%,0.0%,6.0%,41.2%,0.5%,0.0%,-103,-104
Elina Svitolina,2015 Zhuhai SF,L vsPliskova,0.0%,-,6.7%,50.0%,12.3%,28.6%,0.0%,4.7%,12.5%,2.1%,0.0%,-81,-36
Elina Svitolina,2015 Zhuhai RR,W vsSuarez Navarro,0.0%,-,7.9%,66.7%,8.1%,11.4%,0.0%,3.0%,12.0%,0.2%,100.0%,-108,-91
Elina Svitolina,2015 Cincinnati SF,L vsWilliams,0.0%,-,2.3%,66.7%,10.0%,27.8%,0.0%,3.7%,50.0%,0.0%,-,-67,-81
Elina Svitolina,2015 Cincinnati QF,W vsSafarova,0.0%,-,3.8%,66.7%,9.5%,33.3%,12.5%,7.3%,37.5%,0.0%,-,-110,-89
Elina Svitolina,2015 Cincinnati R16,W vsGarcia,0.0%,-,2.2%,100.0%,15.4%,23.1%,0.0%,5.3%,25.0%,0.5%,0.0%,-97,-83
Elina Svitolina,2015 Cincinnati R64,W vsRiske Amritraj,0.0%,-,7.4%,58.3%,4.1%,18.2%,0.0%,10.0%,40.0%,0.5%,0.0%,-107,-87
Elina Svitolina,2015 Stanford SF,L vsKerber,0.0%,-,10.0%,33.3%,8.5%,25.0%,0.0%,3.3%,0.0%,0.9%,50.0%,-82,-81
Elina Svitolina,2015 Stanford R32,W vsBondarenko,0.0%,-,2.3%,60.0%,8.8%,24.4%,50.0%,5.4%,26.9%,0.5%,0.0%,-87,-92
Elina Svitolina,2015 Wimbledon R128,W vsDoi,0.0%,-,4.9%,62.5%,6.5%,0.0%,0.0%,5.7%,8.3%,1.4%,0.0%,-65,-35
Elina Svitolina,2015 Roland Garros QF,L vsIvanovic,0.0%,-,6.8%,50.0%,5.8%,7.7%,0.0%,3.9%,100.0%,0.0%,-,-98,-93
Elina Svitolina,2015 Roland Garros R16,W vsCornet,0.0%,-,12.8%,84.2%,6.0%,11.4%,33.3%,2.4%,13.0%,0.4%,0.0%,-110,-116
Elina Svitolina,2015 Roland Garros R64,W vsPutintseva,0.0%,-,17.0%,42.1%,14.0%,16.9%,18.2%,5.9%,16.3%,0.8%,20.0%,-57,-51
Elina Svitolina,2015 Rome R64,W vsPennetta,0.0%,-,8.9%,90.0%,12.5%,14.3%,0.0%,11.0%,24.0%,0.0%,-,-34,-6
Elina Svitolina,2015 Marrakech F,W vsBabos,0.0%,-,3.6%,66.7%,11.5%,25.0%,33.3%,8.4%,42.9%,0.0%,-,-94,-38
Elina Svitolina,2015 Indian Wells R16,L vsBacsinszky,0.0%,-,12.3%,61.9%,4.9%,12.0%,0.0%,1.6%,3.8%,0.7%,0.0%,-48,-43
Elina Svitolina,2015 Dubai R32,L vsKvitova,0.0%,-,1.2%,100.0%,10.1%,22.2%,0.0%,5.8%,0.0%,0.5%,100.0%,-43,-22
Elina Svitolina,2015 Brisbane SF,L vsSharapova,0.0%,-,5.7%,100.0%,10.3%,41.7%,50.0%,2.7%,0.0%,1.0%,0.0%,-84,-66
Elina Svitolina,2015 Brisbane QF,W vsKerber,0.0%,-,3.5%,57.1%,11.1%,25.0%,11.1%,13.1%,33.3%,0.5%,50.0%,-30,-40
Elina Svitolina,2015 Brisbane R32,W vsRybarikova,0.0%,-,11.3%,69.2%,10.9%,20.0%,0.0%,3.9%,0.0%,0.0%,-,45,43
Elina Svitolina,2014 Osaka SF,L vsStosur,0.0%,-,3.1%,75.0%,9.6%,9.7%,50.0%,12.3%,50.0%,0.0%,-,-26,-17
Elina Svitolina,2014 Wuhan SF,L vsKvitova,0.0%,-,0.7%,100.0%,9.6%,35.7%,14.3%,4.3%,11.1%,0.0%,-,-92,-62
Elina Svitolina,2014 Wuhan QF,W vsKerber,0.0%,-,7.2%,81.8%,13.6%,27.3%,9.5%,7.7%,19.0%,0.3%,0.0%,-38,-56
Elina Svitolina,2014 Tokyo R32,W vsStrycova,0.0%,-,13.7%,43.8%,16.7%,24.0%,50.0%,8.2%,14.3%,1.2%,0.0%,-20,-12
Elina Svitolina,2014 Cincinnati QF,L vsIvanovic,0.0%,-,7.3%,28.6%,17.4%,23.5%,0.0%,6.3%,33.3%,1.4%,50.0%,-58,-43
Elina Svitolina,2014 Cincinnati R32,W vsKvitova,0.0%,-,1.4%,0.0%,9.5%,33.3%,20.0%,2.2%,33.3%,0.6%,0.0%,-176,-136
Elina Svitolina,2014 Baku QF,W vsParmentier,1.4%,100.0%,4.4%,50.0%,10.3%,16.7%,0.0%,10.3%,31.3%,0.8%,50.0%,-5,-26
Elina Svitolina,2014 Istanbul QF,L vsKonjuh,0.0%,-,5.7%,44.4%,1.2%,0.0%,0.0%,7.6%,0.0%,0.4%,0.0%,-79,-53
Elina Svitolina,2014 Roland Garros R64,L vsIvanovic,0.0%,-,5.9%,71.4%,12.3%,19.0%,0.0%,13.1%,25.0%,2.3%,25.0%,-69,-55
Elina Svitolina,2014 Indian Wells R64,L vsIvanovic,0.0%,-,4.0%,66.7%,6.1%,6.5%,33.3%,4.9%,22.2%,0.8%,33.3%,-82,-62
Elina Svitolina,2014 Fed Cup RR,L vsHalep,0.0%,-,5.6%,66.7%,13.6%,23.3%,100.0%,5.8%,7.7%,0.3%,0.0%,-47,-66
Elina Svitolina,2014 Australian Open R32,L vsStephens,0.0%,-,10.1%,61.5%,4.7%,4.8%,0.0%,7.4%,25.0%,1.0%,50.0%,-32,-23
Elina Svitolina,2014 Brisbane R32,W vsLepchenko,0.0%,-,2.7%,100.0%,10.3%,33.3%,33.3%,17.0%,37.5%,0.6%,100.0%,-36,-5
Elina Svitolina,2013 Tournament of Champions RR,L vsHalep,2.3%,100.0%,8.0%,57.1%,7.0%,18.2%,0.0%,5.8%,18.2%,1.5%,0.0%,66,43
Ekaterina Alexandrova,2025 Hamburg R32,W vsVedder,0.0%,-,9.0%,100.0%,33.3%,41.7%,0.0%,21.9%,50.0%,0.0%,-,169,163
Ekaterina Alexandrova,2025 Bad Homburg QF,L vsSwiatek,0.0%,-,2.7%,75.0%,19.4%,46.7%,0.0%,11.3%,23.5%,1.0%,50.0%,7,19
Ekaterina Alexandrova,2025 s Hertogenbosch SF,L vsMertens,0.0%,-,10.8%,75.0%,21.6%,34.4%,0.0%,9.4%,20.0%,1.6%,50.0%,63,67
Ekaterina Alexandrova,2025 Stuttgart R16,W vsAndreeva,0.0%,-,3.0%,33.3%,13.8%,14.3%,100.0%,12.5%,28.6%,0.8%,0.0%,108,114
Ekaterina Alexandrova,2025 Stuttgart R32,W vsSamsonova,0.0%,-,0.9%,100.0%,20.8%,35.3%,0.0%,14.6%,42.9%,0.8%,100.0%,-5,30
Ekaterina Alexandrova,2025 Miami R64,L vsLinette,0.0%,-,4.5%,66.7%,28.6%,36.8%,0.0%,16.1%,42.9%,0.0%,-,107,116
Ekaterina Alexandrova,2025 Doha SF,L vsAnisimova,0.0%,-,1.4%,100.0%,22.2%,16.7%,0.0%,11.7%,38.5%,0.5%,0.0%,-12,21
Ekaterina Alexandrova,2025 Doha R16,W vsMertens,0.0%,-,4.2%,50.0%,25.5%,28.6%,0.0%,18.8%,35.7%,1.3%,0.0%,12,26
Ekaterina Alexandrova,2025 Doha R64,W vsRaducanu,0.0%,-,3.8%,60.0%,14.0%,25.8%,0.0%,9.0%,50.0%,1.0%,66.7%,-11,-24
Ekaterina Alexandrova,2025 Linz F,W vsYastremska,0.0%,-,0.0%,0.0%,7.9%,12.5%,0.0%,5.8%,33.3%,0.0%,-,-119,-36
Ekaterina Alexandrova,2025 Linz SF,W vsMuchova,0.0%,-,9.9%,60.0%,28.3%,35.7%,0.0%,23.9%,37.5%,1.5%,100.0%,146,144
Ekaterina Alexandrova,2025 Australian Open R128,L vsRaducanu,0.0%,-,4.9%,66.7%,15.2%,32.0%,0.0%,13.4%,35.0%,0.4%,100.0%,85,33
Ekaterina Alexandrova,2024 Wuhan R64,W vsKenin,0.0%,-,4.9%,55.6%,27.3%,58.8%,0.0%,19.7%,23.5%,0.0%,-,62,114
Ekaterina Alexandrova,2024 Seoul R16,L vsKudermetova,0.0%,-,2.9%,75.0%,25.5%,36.4%,0.0%,13.3%,9.1%,0.7%,0.0%,202,147
Ekaterina Alexandrova,2024 US Open R32,L vsSabalenka,0.0%,-,7.6%,45.5%,22.5%,25.0%,0.0%,16.9%,28.6%,0.0%,-,29,15
Ekaterina Alexandrova,2024 US Open R64,W vsJovic,0.0%,-,4.6%,90.0%,18.1%,40.7%,0.0%,10.4%,16.7%,0.0%,-,146,171
Ekaterina Alexandrova,2024 Monterrey QF,W vsYuan,0.0%,-,1.8%,66.7%,28.6%,47.6%,0.0%,25.0%,47.4%,0.0%,-,91,110
Ekaterina Alexandrova,2024 Strasbourg R16,L vsLinette,0.0%,-,9.6%,73.9%,26.6%,20.9%,0.0%,14.9%,23.3%,0.0%,-,138,115
Ekaterina Alexandrova,2024 Miami SF,L vsCollins,0.0%,-,6.1%,66.7%,25.8%,30.0%,50.0%,11.4%,20.0%,1.0%,100.0%,-62,-6
Ekaterina Alexandrova,2024 Miami QF,W vsPegula,0.0%,-,9.2%,81.3%,16.1%,17.9%,0.0%,12.2%,26.5%,1.3%,50.0%,94,79
Ekaterina Alexandrova,2024 Miami R16,W vsSwiatek,0.0%,-,3.5%,75.0%,31.8%,58.8%,0.0%,32.4%,43.8%,0.8%,100.0%,133,143
Ekaterina Alexandrova,2024 Doha R16,L vsSwiatek,0.0%,-,7.3%,66.7%,14.5%,24.2%,0.0%,6.4%,16.7%,1.6%,33.3%,31,16
Ekaterina Alexandrova,2024 Linz F,L vsOstapenko,0.0%,-,0.9%,0.0%,21.2%,50.0%,0.0%,11.1%,0.0%,1.1%,0.0%,45,47
Ekaterina Alexandrova,2024 Linz SF,W vsVekic,0.0%,-,3.5%,100.0%,22.2%,27.1%,0.0%,11.0%,20.5%,1.2%,50.0%,142,122
Ekaterina Alexandrova,2024 Adelaide SF,L vsOstapenko,0.0%,-,2.7%,25.0%,11.4%,10.0%,0.0%,6.8%,25.0%,1.4%,0.0%,-125,-33
Ekaterina Alexandrova,2024 Adelaide QF,W vsRybakina,0.0%,-,3.0%,75.0%,17.7%,10.0%,0.0%,19.0%,25.0%,0.0%,-,36,55
Ekaterina Alexandrova,2023 Cleveland F,L vsSorribes Tormo,0.0%,-,8.4%,62.5%,21.9%,34.6%,33.3%,7.4%,29.2%,2.3%,44.4%,153,138
Ekaterina Alexandrova,2023 Wimbledon R16,L vsSabalenka,0.0%,-,4.0%,50.0%,18.6%,41.7%,0.0%,13.5%,50.0%,1.7%,0.0%,-86,-40
Ekaterina Alexandrova,2023 Wimbledon R64,W vsBrengle,0.0%,-,8.0%,66.7%,12.9%,17.3%,50.0%,9.3%,22.4%,1.1%,16.7%,47,61
Ekaterina Alexandrova,2023 s Hertogenbosch F,W vsKudermetova,0.0%,-,3.0%,100.0%,15.9%,17.6%,0.0%,16.7%,45.8%,1.3%,25.0%,9,58
Ekaterina Alexandrova,2023 Roland Garros R32,L vsHaddad Maia,0.0%,-,5.5%,91.7%,16.0%,29.8%,25.0%,4.9%,8.0%,0.0%,-,59,54
Ekaterina Alexandrova,2023 Roland Garros R64,W vsFriedsam,0.0%,-,6.7%,83.3%,30.9%,50.0%,0.0%,12.2%,12.5%,0.0%,-,129,115
Ekaterina Alexandrova,2023 Roland Garros R128,W vsTomova,0.0%,-,6.0%,66.7%,26.9%,34.6%,33.3%,15.0%,40.7%,0.0%,-,174,109
Ekaterina Alexandrova,2023 Madrid R16,L vsSwiatek,0.0%,-,2.7%,60.0%,14.4%,16.0%,0.0%,11.6%,26.7%,1.2%,66.7%,47,52
Ekaterina Alexandrova,2023 Miami R16,W vsAndreescu,0.0%,-,3.4%,66.7%,20.0%,23.5%,0.0%,22.5%,40.0%,1.8%,0.0%,138,166
Ekaterina Alexandrova,2023 Australian Open R32,L vsLinette,0.0%,-,4.4%,100.0%,15.7%,40.5%,0.0%,11.0%,16.0%,0.4%,0.0%,27,28
Ekaterina Alexandrova,2022 Ostrava SF,L vsSwiatek,0.0%,-,4.5%,77.8%,17.9%,19.1%,0.0%,9.0%,17.6%,0.6%,0.0%,25,38
Ekaterina Alexandrova,2022 Seoul F,W vsOstapenko,0.0%,-,3.2%,100.0%,24.5%,38.9%,0.0%,9.7%,0.0%,0.8%,100.0%,73,97
Ekaterina Alexandrova,2022 US Open R128,W vsStearns,0.0%,-,2.0%,100.0%,14.2%,18.2%,0.0%,8.0%,22.2%,0.3%,0.0%,-18,-7
Ekaterina Alexandrova,2022 s Hertogenbosch F,W vsSabalenka,0.0%,-,5.1%,66.7%,11.9%,25.0%,0.0%,13.2%,23.5%,1.5%,50.0%,98,96
Ekaterina Alexandrova,2022 Madrid SF,L vsJabeur,0.0%,-,6.1%,66.7%,12.2%,28.6%,100.0%,11.6%,25.0%,0.8%,0.0%,25,63
Ekaterina Alexandrova,2022 Indian Wells R64,L vsHalep,0.0%,-,3.0%,60.0%,15.5%,24.1%,0.0%,7.5%,20.0%,0.0%,-,66,102
Ekaterina Alexandrova,2022 Indian Wells R128,W vsKalieva,0.0%,-,2.5%,80.0%,12.0%,17.0%,100.0%,6.8%,16.7%,0.0%,-,65,119
Ekaterina Alexandrova,2022 Sydney R16,L vsMuguruza,0.0%,-,4.2%,40.0%,16.7%,20.0%,0.0%,9.2%,20.7%,0.5%,100.0%,-76,-44
Ekaterina Alexandrova,2021 Moscow F,L vsKontaveit,0.0%,-,3.1%,71.4%,20.3%,30.8%,100.0%,19.2%,35.1%,0.0%,-,20,20
Ekaterina Alexandrova,2021 Moscow QF,W vsSabalenka,0.0%,-,4.7%,80.0%,26.0%,41.7%,0.0%,31.0%,42.9%,0.8%,0.0%,101,114
Ekaterina Alexandrova,2021 Stuttgart QF,L vsHalep,0.0%,-,6.8%,37.5%,19.7%,23.5%,0.0%,6.7%,22.2%,0.0%,-,22,22
Ekaterina Alexandrova,2021 Gippsland Trophy QF,W vsHalep,0.0%,-,1.0%,100.0%,24.0%,45.0%,0.0%,12.1%,31.6%,1.3%,50.0%,148,144
Ekaterina Alexandrova,2021 Abu Dhabi R16,L vsSvitolina,0.0%,-,4.3%,90.0%,15.4%,19.2%,0.0%,8.3%,11.9%,2.3%,50.0%,65,39
Ekaterina Alexandrova,2020 Linz QF,W vsPodoroska,0.0%,-,6.7%,100.0%,26.5%,46.7%,0.0%,30.3%,38.5%,0.0%,-,188,184
Ekaterina Alexandrova,2020 Rome R64,L vsRybakina,0.0%,-,1.0%,100.0%,27.8%,57.1%,0.0%,19.0%,0.0%,0.0%,-,71,92
Ekaterina Alexandrova,2020 St. Petersburg SF,L vsBertens,0.0%,-,3.8%,66.7%,11.4%,18.2%,0.0%,7.8%,22.2%,0.8%,0.0%,18,60
Ekaterina Alexandrova,2020 St. Petersburg R32,W vsKasatkina,0.0%,-,5.1%,66.7%,17.8%,23.8%,0.0%,4.2%,4.0%,0.6%,0.0%,126,135
Ekaterina Alexandrova,2020 Australian Open R128,W vsTeichmann,0.0%,-,9.1%,73.7%,17.2%,15.8%,27.3%,10.0%,12.5%,0.0%,-,79,87
Ekaterina Alexandrova,2020 Shenzhen F,W vsRybakina,0.0%,-,5.8%,71.4%,21.8%,21.4%,0.0%,18.8%,0.0%,0.0%,-,93,96
Ekaterina Alexandrova,2019 Moscow QF,L vsMuchova,0.0%,-,7.3%,33.3%,13.6%,15.8%,0.0%,7.8%,7.7%,0.0%,-,25,72
Ekaterina Alexandrova,2019 Moscow R16,W vsKalinskaya,0.0%,-,6.1%,100.0%,16.3%,19.0%,100.0%,16.3%,30.8%,0.0%,-,19,92
Ekaterina Alexandrova,2019 Moscow R32,W vsCepelova,0.0%,-,3.1%,33.3%,16.1%,22.2%,100.0%,10.6%,11.1%,0.7%,100.0%,147,161
Ekaterina Alexandrova,2019 Linz SF,L vsOstapenko,0.0%,-,3.2%,100.0%,13.4%,19.0%,0.0%,13.5%,26.1%,0.0%,-,57,45
Ekaterina Alexandrova,2019 Beijing R16,L vsKasatkina,0.0%,-,3.0%,25.0%,10.6%,12.5%,0.0%,9.9%,16.1%,0.6%,100.0%,61,70
Ekaterina Alexandrova,2019 Beijing R32,W vsHalep,0.0%,-,3.6%,75.0%,28.4%,50.0%,100.0%,12.4%,23.5%,0.0%,-,138,127
Ekaterina Alexandrova,2019 Beijing R64,W vsPera,0.0%,-,2.7%,60.0%,18.6%,17.4%,0.0%,6.9%,20.0%,0.0%,-,-25,72
Ekaterina Alexandrova,2019 Seoul SF,L vsLinette,0.0%,-,3.2%,66.7%,15.0%,24.4%,0.0%,14.7%,31.4%,0.0%,-,22,45
Ekaterina Alexandrova,2019 Cincinnati R32,L vsHalep,0.0%,-,2.6%,80.0%,17.1%,21.9%,0.0%,6.3%,22.7%,0.6%,50.0%,86,115
Ekaterina Alexandrova,2019 Eastbourne QF,L vsPliskova,0.0%,-,2.3%,50.0%,11.1%,5.6%,0.0%,18.2%,37.5%,2.8%,33.3%,45,27
Ekaterina Alexandrova,2019 Birmingham R32,L vsMartic,0.0%,-,7.6%,70.0%,15.2%,18.2%,0.0%,8.3%,13.3%,1.4%,0.0%,15,31
Ekaterina Alexandrova,2019 Indian Wells R64,W vsWozniacki,0.0%,-,4.3%,55.6%,14.3%,20.9%,0.0%,7.0%,21.1%,0.8%,50.0%,34,35
Ekaterina Alexandrova,2019 Budapest SF,L vsVan Uytvanck,0.0%,-,4.9%,60.0%,13.9%,25.6%,0.0%,15.7%,19.6%,0.0%,-,63,51
Ekaterina Alexandrova,2019 Budapest R16,W vsRus,0.0%,-,3.5%,50.0%,13.6%,25.0%,0.0%,10.1%,15.4%,1.1%,0.0%,7,13
Ekaterina Alexandrova,2019 St. Petersburg QF,L vsSabalenka,0.0%,-,3.7%,60.0%,18.0%,25.0%,0.0%,13.5%,21.1%,0.0%,-,40,92
Ekaterina Alexandrova,2019 St. Petersburg R16,W vsMartincova,0.0%,-,4.8%,83.3%,16.3%,33.3%,0.0%,7.0%,4.8%,0.0%,-,50,71
Ekaterina Alexandrova,2019 St. Petersburg R32,W vsBoulter,0.0%,-,3.8%,85.7%,11.8%,16.7%,0.0%,10.5%,17.4%,0.7%,50.0%,14,63
Ekaterina Alexandrova,2019 Shenzhen R16,L vsSabalenka,0.0%,-,0.9%,100.0%,20.0%,30.0%,0.0%,7.5%,18.2%,0.0%,-,95,95
Ekaterina Alexandrova,2018 Limoges F,W vsRodina,0.0%,-,7.9%,85.7%,25.9%,19.0%,0.0%,15.4%,25.0%,0.0%,-,180,195
Ekaterina Alexandrova,2018 Linz F,L vsGiorgi,0.0%,-,2.1%,100.0%,9.6%,13.3%,0.0%,10.9%,13.3%,1.5%,50.0%,81,72
Ekaterina Alexandrova,2018 US Open R128,L vsHsieh,0.0%,-,6.8%,75.0%,11.2%,12.5%,0.0%,13.2%,16.7%,0.0%,-,113,125
Ekaterina Alexandrova,2018 Shenzhen R32,W vsVoegele,1.9%,100.0%,12.4%,69.2%,26.0%,26.3%,0.0%,24.5%,60.0%,0.7%,0.0%,239,183
Ekaterina Alexandrova,2017 Toronto R32,L vsWozniacki,0.0%,-,3.1%,100.0%,15.9%,27.3%,0.0%,7.1%,11.1%,2.1%,0.0%,93,65
